cohort,model,positive_subset,candidate_set,planned_targets,targets,omitted_targets,P,U,macro_P_vs_U_concordance,MAP,MRR,mean_first_positive_rank,total_recovered_P_at_5,target_success_count_at_5,macro_recall_at_5,macro_known_positive_precision_at_5,macro_EF_at_5,macro_NDCG_at_5,macro_target_success_at_5,total_recovered_P_at_10,target_success_count_at_10,macro_recall_at_10,macro_known_positive_precision_at_10,macro_EF_at_10,macro_NDCG_at_10,macro_target_success_at_10,total_recovered_P_at_20,target_success_count_at_20,macro_recall_at_20,macro_known_positive_precision_at_20,macro_EF_at_20,macro_NDCG_at_20,macro_target_success_at_20
all_twelve,ipin_baseline,all_P,low_plausibility,12,12,,37,1850,0.8095023148148147,0.24805413963176584,0.49152167277167275,7.0,9.0,8.0,0.24305555555555555,0.15,7.650000000000001,0.25746475585610984,0.6666666666666666,12.0,10.0,0.3263888888888889,0.09999999999999999,5.1000000000000005,0.2958725424809518,0.8333333333333334,20.0,11.0,0.548611111111111,0.08333333333333336,4.25,0.37623157797912277,0.9166666666666666
all_twelve,ipin_optimized,all_P,low_plausibility,12,12,,37,1850,0.8170254629629631,0.3972464231377814,0.6103174603174603,8.833333333333334,16.0,9.0,0.4375,0.2666666666666667,13.6,0.43654890385831996,0.75,18.0,9.0,0.4930555555555556,0.15,7.6499999999999995,0.46225118951048927,0.75,21.0,10.0,0.576388888888889,0.08750000000000001,4.4625,0.49239635345686117,0.8333333333333334
all_twelve,tuna_retrained,all_P,low_plausibility,12,12,,37,1850,0.8478125,0.36879412910536463,0.5916666666666667,6.083333333333333,14.0,9.0,0.3819444444444444,0.2333333333333333,11.9,0.38340269783109254,0.75,19.0,11.0,0.5208333333333333,0.15833333333333335,8.075,0.44704485348915535,0.9166666666666666,25.0,11.0,0.6736111111111112,0.10416666666666667,5.3125,0.5020383892952096,0.9166666666666666
all_twelve,tuna_original,all_P,low_plausibility,12,12,,37,1850,0.8774537037037038,0.4748231882259489,0.6664631664631665,3.6666666666666665,17.0,8.0,0.4583333333333334,0.2833333333333333,14.450000000000001,0.4756264468574784,0.6666666666666666,24.0,11.0,0.638888888888889,0.20000000000000004,10.200000000000001,0.5579643564141507,0.9166666666666666,26.0,12.0,0.6944444444444443,0.10833333333333335,5.5249999999999995,0.5771390767020268,1.0
all_twelve,tuna_selected_31k,all_P,low_plausibility,12,12,,37,1850,0.9192939814814816,0.48574468965483836,0.6674603174603174,2.3333333333333335,20.0,11.0,0.548611111111111,0.3333333333333333,16.999999999999996,0.50771785792052,0.9166666666666666,27.0,12.0,0.736111111111111,0.22500000000000006,11.475,0.5961339417699915,1.0,30.0,12.0,0.8194444444444443,0.125,6.375,0.6256846995447564,1.0
all_twelve,ipin_baseline,all_P,context_background,12,12,,37,3700,0.6829166666666667,0.05755871362070399,0.10513336574069095,28.666666666666668,3.0,3.0,0.08333333333333333,0.05000000000000001,5.05,0.05323783800103945,0.25,4.0,4.0,0.1111111111111111,0.03333333333333333,3.3666666666666667,0.06627335816833824,0.3333333333333333,9.0,7.0,0.24305555555555555,0.037500000000000006,3.7874999999999996,0.11234877050036522,0.5833333333333334
all_twelve,ipin_optimized,all_P,context_background,12,12,,37,3700,0.7231018518518518,0.10970554835857287,0.21917015051114394,29.833333333333332,3.0,3.0,0.08333333333333333,0.05000000000000001,5.05,0.0884535456628739,0.25,7.0,5.0,0.19444444444444442,0.05833333333333333,5.891666666666667,0.13896359922066107,0.4166666666666667,13.0,9.0,0.3541666666666667,0.05416666666666667,5.470833333333332,0.19719798452638168,0.75
all_twelve,tuna_retrained,all_P,context_background,12,12,,37,3700,0.7465509259259259,0.11319923223053567,0.24825038138825326,19.416666666666668,4.0,3.0,0.10416666666666667,0.06666666666666667,6.733333333333333,0.10803379046056533,0.25,7.0,6.0,0.1875,0.05833333333333333,5.891666666666667,0.146072822402979,0.5,9.0,8.0,0.24305555555555555,0.0375,3.7875,0.1641822556713863,0.6666666666666666
all_twelve,tuna_original,all_P,context_background,12,12,,37,3700,0.7676041666666666,0.1902909819813899,0.3502710722406895,22.5,8.0,5.0,0.21527777777777776,0.13333333333333333,13.466666666666667,0.2099020226712857,0.4166666666666667,10.0,6.0,0.2708333333333333,0.08333333333333333,8.416666666666666,0.23354310008090073,0.5,13.0,8.0,0.3541666666666667,0.05416666666666667,5.470833333333332,0.26305686677705736,0.6666666666666666
all_twelve,tuna_selected_31k,all_P,context_background,12,12,,37,3700,0.8363657407407405,0.18041103732586442,0.28252765752765757,13.083333333333334,6.0,4.0,0.16666666666666666,0.09999999999999999,10.1,0.15953086775126196,0.3333333333333333,12.0,8.0,0.3263888888888889,0.10000000000000002,10.099999999999998,0.2310224522099753,0.6666666666666666,16.0,9.0,0.4305555555555555,0.06666666666666667,6.733333333333333,0.2683164891205925,0.75
all_twelve,ipin_baseline,all_P,all_U,12,12,,37,5550,0.7251118827160493,0.048140281035888764,0.09325862466766299,34.666666666666664,3.0,3.0,0.08333333333333333,0.05000000000000001,7.550000000000001,0.050526836625136885,0.25,4.0,4.0,0.1111111111111111,0.03333333333333333,5.033333333333334,0.06229908436345597,0.3333333333333333,7.0,6.0,0.19444444444444442,0.029166666666666664,4.404166666666667,0.0897867583648189,0.5
all_twelve,ipin_optimized,all_P,all_U,12,12,,37,5550,0.7544097222222222,0.1047344775064279,0.21541472007223605,37.666666666666664,3.0,3.0,0.08333333333333333,0.05000000000000001,7.550000000000001,0.0884535456628739,0.25,7.0,5.0,0.19444444444444442,0.05833333333333333,8.808333333333334,0.13732899210570979,0.4166666666666667,13.0,9.0,0.3541666666666667,0.05416666666666667,8.179166666666667,0.1942872821912326,0.75
all_twelve,tuna_retrained,all_P,all_U,12,12,,37,5550,0.7803047839506173,0.10610512426829666,0.23726143591339674,24.5,4.0,3.0,0.10416666666666667,0.06666666666666667,10.066666666666668,0.10532278908466279,0.25,7.0,6.0,0.1875,0.05833333333333333,8.808333333333334,0.14289390440812802,0.5,7.0,6.0,0.1875,0.029166666666666664,4.404166666666667,0.14289390440812802,0.5
all_twelve,tuna_original,all_P,all_U,12,12,,37,5550,0.8042206790123457,0.18358856395766174,0.34560047023732415,25.166666666666668,8.0,5.0,0.21527777777777776,0.13333333333333333,20.133333333333333,0.2099020226712857,0.4166666666666667,10.0,6.0,0.2708333333333333,0.08333333333333333,12.583333333333334,0.23354310008090073,0.5,11.0,7.0,0.2986111111111111,0.04583333333333334,6.920833333333334,0.24244650043604996,0.5833333333333334
all_twelve,tuna_selected_31k,all_P,all_U,12,12,,37,5550,0.8640084876543209,0.15825205521399427,0.23708789197919633,14.416666666666666,5.0,4.0,0.13888888888888887,0.08333333333333333,12.583333333333334,0.1299693171184083,0.3333333333333333,10.0,6.0,0.2708333333333333,0.08333333333333336,12.58333333333333,0.19188775950567916,0.5,14.0,9.0,0.3819444444444444,0.05833333333333335,8.808333333333334,0.23284169626838014,0.75
