query_gene,query_uniprot,partner_gene,partner_uniprot,class
CTNNB1,P35222,IQCB1,Q15051,U
CTNNB1,P35222,EFHB,Q8N7U6,U
CTNNB1,P35222,MYZAP,P0CAP1,U
CTNNB1,P35222,WDR44,Q5JSH3,U
CTNNB1,P35222,IRF2BP2,Q7Z5L9,U
CTNNB1,P35222,KIAA1210,Q9ULL0,U
CTNNB1,P35222,DLGAP5,Q15398,U
CTNNB1,P35222,KATNA1,O75449,U
CTNNB1,P35222,KIF4A,O95239,U
CTNNB1,P35222,PADI3,Q9ULW8,U
CTNNB1,P35222,CCDC125,Q86Z20,U
CTNNB1,P35222,HSPA12A,O43301,U
CTNNB1,P35222,DPP3,Q9NY33,U
CTNNB1,P35222,CARD9,Q9H257,U
CTNNB1,P35222,EHBP1,Q8NDI1,U
CTNNB1,P35222,WDR64,B1ANS9,U
CTNNB1,P35222,PPL,O60437,U
CTNNB1,P35222,NIBAN2,Q96TA1,U
CTNNB1,P35222,MKNK2,Q9HBH9,U
CTNNB1,P35222,HACE1,Q8IYU2,U
CTNNB1,P35222,TRIT1,Q9H3H1,U
CTNNB1,P35222,DTNA,Q9Y4J8,U
CTNNB1,P35222,CEP164,Q9UPV0,U
CTNNB1,P35222,HDAC4,P56524,U
CTNNB1,P35222,DNM3,Q9UQ16,U
CTNNB1,P35222,PIK3C2A,O00443,U
CTNNB1,P35222,AHRR,A9YTQ3,U
CTNNB1,P35222,ZNF622,Q969S3,U
CTNNB1,P35222,RSPH10B2,B2RC85,U
CTNNB1,P35222,FBF1,Q8TES7,U
CTNNB1,P35222,PADI6,Q6TGC4,U
CTNNB1,P35222,DOK3,Q7L591,U
CTNNB1,P35222,CAPN2,P17655,U
CTNNB1,P35222,THOP1,P52888,U
CTNNB1,P35222,MAN2B2,Q9Y2E5,U
CTNNB1,P35222,SMAD6,O43541,U
CTNNB1,P35222,SLC22A5,O76082,U
CTNNB1,P35222,MINDY4,Q4G0A6,U
CTNNB1,P35222,SHANK3,Q9BYB0,U
CTNNB1,P35222,VPS52,Q8N1B4,U
CTNNB1,P35222,SLC6A5,Q9Y345,U
CTNNB1,P35222,L3MBTL4,Q8NA19,U
CTNNB1,P35222,SLF2,Q8IX21,U
CTNNB1,P35222,CCDC18,Q5T9S5,U
CTNNB1,P35222,ZNF136,P52737,U
CTNNB1,P35222,SELENBP1,Q13228,U
CTNNB1,P35222,LARP1,Q6PKG0,U
CTNNB1,P35222,CR1L,Q2VPA4,U
CTNNB1,P35222,FUBP1,Q96AE4,U
CTNNB1,P35222,CLSTN1,O94985,U
CTNNB1,P35222,MUC21,Q5SSG8,U
CTNNB1,P35222,STKLD1,Q8NE28,U
CTNNB1,P35222,PRODH,O43272,U
CTNNB1,P35222,LRP12,Q9Y561,U
CTNNB1,P35222,POLK,Q9UBT6,U
CTNNB1,P35222,TRIM28,Q13263,U
CTNNB1,P35222,GALNT4,Q8N4A0,U
CTNNB1,P35222,URI1,O94763,U
CTNNB1,P35222,WAC,Q9BTA9,U
CTNNB1,P35222,CSAD,Q9Y600,U
CTNNB1,P35222,ZNF560,Q96MR9,U
CTNNB1,P35222,EPB41L4B,Q9H329,U
CTNNB1,P35222,LTV1,Q96GA3,U
CTNNB1,P35222,PLCG2,P16885,U
CTNNB1,P35222,PMEL,P40967,U
CTNNB1,P35222,PGD,P52209,U
CTNNB1,P35222,ALPK3,Q96L96,U
CTNNB1,P35222,LCA5L,O95447,U
CTNNB1,P35222,DDC,P20711,U
CTNNB1,P35222,FGD5,Q6ZNL6,U
CTNNB1,P35222,TRIM72,Q6ZMU5,U
CTNNB1,P35222,MCMDC2,Q4G0Z9,U
CTNNB1,P35222,KIRREL3,Q8IZU9,U
CTNNB1,P35222,CPSF3,Q9UKF6,U
CTNNB1,P35222,IRX1,P78414,U
CTNNB1,P35222,SHE,Q5VZ18,U
CTNNB1,P35222,ARHGEF2,Q92974,U
CTNNB1,P35222,MATN1,P21941,U
CTNNB1,P35222,CPT1A,P50416,U
CTNNB1,P35222,NKD1,Q969G9,U
CTNNB1,P35222,ERC2,O15083,U
CTNNB1,P35222,OSR2,Q8N2R0,U
CTNNB1,P35222,RIOX1,Q9H6W3,U
CTNNB1,P35222,ZNF528,Q3MIS6,U
CTNNB1,P35222,ZNF768,Q9H5H4,U
CTNNB1,P35222,HIPK1,Q86Z02,U
CTNNB1,P35222,GCM2,O75603,U
CTNNB1,P35222,UCHL5,Q9Y5K5,U
CTNNB1,P35222,RNASEH2B,Q5TBB1,U
CTNNB1,P35222,PAX7,P23759,U
CTNNB1,P35222,SART1,O43290,U
CTNNB1,P35222,RAVER1,Q8IY67,U
CTNNB1,P35222,ANAPC5,Q9UJX4,U
CTNNB1,P35222,XPO4,Q9C0E2,U
CTNNB1,P35222,ZNF565,Q8N9K5,U
CTNNB1,P35222,POU5F2,Q8N7G0,U
CTNNB1,P35222,ZNF554,Q86TJ5,U
CTNNB1,P35222,NFKBIB,Q15653,U
CTNNB1,P35222,FOXR2,Q6PJQ5,U
CTNNB1,P35222,HEY2,Q9UBP5,U
CTNNB1,P35222,AEBP2,Q6ZN18,U
CTNNB1,P35222,NMD3,Q96D46,U
CTNNB1,P35222,DDX11L8,A8MPP1,U
CTNNB1,P35222,NCL,P19338,U
CTNNB1,P35222,ZNF33A,Q06730,U
CTNNB1,P35222,MMP2,P08253,U
CTNNB1,P35222,PHF7,Q9BWX1,U
CTNNB1,P35222,SRBD1,Q8N5C6,U
CTNNB1,P35222,LPP,Q93052,U
CTNNB1,P35222,ZNF282,Q9UDV7,U
CTNNB1,P35222,MSL2,Q9HCI7,U
CTNNB1,P35222,INVS,Q9Y283,U
CTNNB1,P35222,PIWIL4,Q7Z3Z4,U
CTNNB1,P35222,ORC1,Q13415,U
CTNNB1,P35222,FIRRM,Q9NSG2,U
CTNNB1,P35222,ZNF16,P17020,U
CTNNB1,P35222,RBM12,Q9NTZ6,U
CTNNB1,P35222,PTOV1,Q86YD1,U
CTNNB1,P35222,TRAF4,Q9BUZ4,U
CTNNB1,P35222,BACH2,Q9BYV9,U
CTNNB1,P35222,GTF2A1L,Q9UNN4,U
CTNNB1,P35222,TRAPPC12,Q8WVT3,U
CTNNB1,P35222,MEFV,O15553,U
CTNNB1,P35222,UBXN7,O94888,U
CTNNB1,P35222,ZNF786,Q8N393,U
CTNNB1,P35222,FAF1,Q9UNN5,U
CTNNB1,P35222,AHR,P35869,U
CTNNB1,P35222,ZNF280D,Q6N043,U
CTNNB1,P35222,ZBED1,O96006,U
CTNNB1,P35222,PIAS3,Q9Y6X2,U
CTNNB1,P35222,UBQLN2,Q9UHD9,U
CTNNB1,P35222,ZNF777,Q9ULD5,U
CTNNB1,P35222,RPS6KA3,P51812,U
CTNNB1,P35222,ADAM7,Q9H2U9,U
CTNNB1,P35222,TLR9,Q9NR96,U
CTNNB1,P35222,TMPRSS7,Q7RTY8,U
CTNNB1,P35222,SEPTIN11,Q9NVA2,U
CTNNB1,P35222,NLK,Q9UBE8,U
CTNNB1,P35222,SIRAL1,Q9BPY3,U
CTNNB1,P35222,RBFOX1,Q9NWB1,U
CTNNB1,P35222,IDS,P22304,U
CTNNB1,P35222,GALNT6,Q8NCL4,U
CTNNB1,P35222,LIPK,Q5VXJ0,U
CTNNB1,P35222,PHTF2,Q8N3S3,U
CTNNB1,P35222,TRIM16L,Q309B1,U
CTNNB1,P35222,C7,P10643,U
CTNNB1,P35222,MPP4,Q96JB8,U
CTNNB1,P35222,FHOD1,Q9Y613,U
CTNNB1,P35222,SLC22A4,Q9H015,U
CTNNB1,P35222,NR1H4,Q96RI1,U
CTNNB1,P35222,CDC123,O75794,U
CTNNB1,P35222,FAM131A,Q6UXB0,U
CTNNB1,P35222,AGT,P01019,U
CTNNB1,P35222,ATXN10,Q9UBB4,U
CTNNB1,P35222,ADRM1,Q16186,U
CTNNB1,P35222,SGSM2,O43147,U
CTNNB1,P35222,CNOT11,Q9UKZ1,U
CTNNB1,P35222,ARMCX3,Q9UH62,U
CTNNB1,P35222,POMGNT2,Q8NAT1,U
CTNNB1,P35222,TTC6,Q86TZ1,U
CTNNB1,P35222,EFL1,Q7Z2Z2,U
CTNNB1,P35222,SIGLEC5,O15389,U
CTNNB1,P35222,ENTR1,Q96C92,U
CTNNB1,P35222,ABCB6,Q9NP58,U
CTNNB1,P35222,TXNIP,Q9H3M7,U
CTNNB1,P35222,TACR2,P21452,U
CTNNB1,P35222,TMEM43,Q9BTV4,U
CTNNB1,P35222,ATG16L2,Q8NAA4,U
CTNNB1,P35222,PTCHD4,Q6ZW05,U
CTNNB1,P35222,CDC25B,P30305,U
CTNNB1,P35222,ABTB1,Q969K4,U
CTNNB1,P35222,USP17L6P,Q6QN14,U
CTNNB1,P35222,GPR137B,O60478,U
CTNNB1,P35222,SLC7A8,Q9UHI5,U
CTNNB1,P35222,BICD2,Q8TD16,U
CTNNB1,P35222,PHACTR1,Q9C0D0,U
CTNNB1,P35222,SRGAP1,Q7Z6B7,U
CTNNB1,P35222,FOXL1,Q12952,U
CTNNB1,P35222,GTPBP1,O00178,U
CTNNB1,P35222,DGCR8,Q8WYQ5,U
CTNNB1,P35222,HCAR1,Q9BXC0,U
