query_gene,query_uniprot,partner_gene,partner_uniprot,class
BECN1,Q14457,AJM1,C9J069,U
BECN1,Q14457,TOR3A,Q9H497,U
BECN1,Q14457,CDKL2,Q92772,U
BECN1,Q14457,MENT,Q9BUN1,U
BECN1,Q14457,ZBTB43,O43298,U
BECN1,Q14457,TBCK,Q8TEA7,U
BECN1,Q14457,PIP4K2A,P48426,U
BECN1,Q14457,FOXB1,Q99853,U
BECN1,Q14457,TGFBR2,P37173,U
BECN1,Q14457,ZNF583,Q96ND8,U
BECN1,Q14457,RINT1,Q6NUQ1,U
BECN1,Q14457,RASGRF2,O14827,U
BECN1,Q14457,P4HA2,O15460,U
BECN1,Q14457,CYP2B6,P20813,U
BECN1,Q14457,SEC31A,O94979,U
BECN1,Q14457,GIMAP8,Q8ND71,U
BECN1,Q14457,LSG1,Q9H089,U
BECN1,Q14457,SEC16B,Q96JE7,U
BECN1,Q14457,SIL1,Q9H173,U
BECN1,Q14457,PRSS50,Q9UI38,U
BECN1,Q14457,RTN3,O95197,U
BECN1,Q14457,SUMF1,Q8NBK3,U
BECN1,Q14457,SPAST,Q9UBP0,U
BECN1,Q14457,CYP1B1,Q16678,U
BECN1,Q14457,CYP26A1,O43174,U
BECN1,Q14457,SULF1,Q8IWU6,U
BECN1,Q14457,POGLUT3,Q7Z4H8,U
BECN1,Q14457,NPLOC4,Q8TAT6,U
BECN1,Q14457,SQSTM1,Q13501,U
BECN1,Q14457,DDN,O94850,U
BECN1,Q14457,DUS2,Q9NX74,U
BECN1,Q14457,ERO1B,Q86YB8,U
BECN1,Q14457,CEMIP,Q8WUJ3,U
BECN1,Q14457,SRP68,Q9UHB9,U
BECN1,Q14457,CPEB4,Q17RY0,U
BECN1,Q14457,WASHC5,Q12768,U
BECN1,Q14457,CYP4A22,Q5TCH4,U
BECN1,Q14457,CES1,P23141,U
BECN1,Q14457,PIP4K2C,Q8TBX8,U
BECN1,Q14457,CYP21A2,P08686,U
BECN1,Q14457,OS9,Q13438,U
BECN1,Q14457,SCP2,P22307,U
BECN1,Q14457,COLGALT2,Q8IYK4,U
BECN1,Q14457,ANKRD13C,Q8N6S4,U
BECN1,Q14457,HYAL3,O43820,U
BECN1,Q14457,COPB1,P53618,U
BECN1,Q14457,AMBP,P02760,U
BECN1,Q14457,IHH,Q14623,U
BECN1,Q14457,PJA2,O43164,U
BECN1,Q14457,PI4K2B,Q8TCG2,U
BECN1,Q14457,OLFM1,Q99784,U
BECN1,Q14457,SEC23IP,Q9Y6Y8,U
BECN1,Q14457,GPSM1,Q86YR5,U
BECN1,Q14457,GGT2P,P36268,U
BECN1,Q14457,CYP2W1,Q8TAV3,U
BECN1,Q14457,UBXN4,Q92575,U
BECN1,Q14457,PSKH1,P11801,U
BECN1,Q14457,INPP5K,Q9BT40,U
BECN1,Q14457,SEC24D,O94855,U
BECN1,Q14457,PI4KB,Q9UBF8,U
BECN1,Q14457,ROM1,Q03395,U
BECN1,Q14457,PCDH10,Q9P2E7,U
BECN1,Q14457,NFX1,Q12986,U
BECN1,Q14457,DLL1,O00548,U
BECN1,Q14457,EFHC1,Q5JVL4,U
BECN1,Q14457,SUCO,Q9UBS9,U
BECN1,Q14457,METTL2B,Q6P1Q9,U
BECN1,Q14457,TACR2,P21452,U
BECN1,Q14457,FAM193B,Q96PV7,U
BECN1,Q14457,LRP8,Q14114,U
BECN1,Q14457,RARG,P13631,U
BECN1,Q14457,ETF1,P62495,U
BECN1,Q14457,TRMT2A,Q8IZ69,U
BECN1,Q14457,DRC1,Q96MC2,U
BECN1,Q14457,ZNF613,Q6PF04,U
BECN1,Q14457,CCDC158,Q5M9N0,U
BECN1,Q14457,NAAA,Q02083,U
BECN1,Q14457,LPCAT3,Q6P1A2,U
BECN1,Q14457,HID1,Q8IV36,U
BECN1,Q14457,CELF6,Q96J87,U
BECN1,Q14457,SERINC3,Q13530,U
BECN1,Q14457,RNF168,Q8IYW5,U
BECN1,Q14457,ZNF623,O75123,U
BECN1,Q14457,WDR55,Q9H6Y2,U
BECN1,Q14457,COL9A1,P20849,U
BECN1,Q14457,FUS,P35637,U
BECN1,Q14457,TXNDC11,Q6PKC3,U
BECN1,Q14457,TBK1,Q9UHD2,U
BECN1,Q14457,DOC2A,Q14183,U
BECN1,Q14457,SPMAP2L,P0DJG4,U
BECN1,Q14457,SYTL5,Q8TDW5,U
BECN1,Q14457,TLR1,Q15399,U
BECN1,Q14457,LTB4R2,Q9NPC1,U
BECN1,Q14457,SLC5A2,P31639,U
BECN1,Q14457,GNAS,P63092,U
BECN1,Q14457,MRM1,Q6IN84,U
BECN1,Q14457,UNC13D,Q70J99,U
BECN1,Q14457,NYAP2,Q9P242,U
BECN1,Q14457,CEL,P19835,U
BECN1,Q14457,HEXB,P07686,U
BECN1,Q14457,CWC27,Q6UX04,U
BECN1,Q14457,SLC16A14,Q7RTX9,U
BECN1,Q14457,NCKAP1L,P55160,U
BECN1,Q14457,AGMO,Q6ZNB7,U
BECN1,Q14457,SLC35F2,Q8IXU6,U
BECN1,Q14457,NOX3,Q9HBY0,U
BECN1,Q14457,PIWIL2,Q8TC59,U
BECN1,Q14457,IL10RA,Q13651,U
BECN1,Q14457,STAG2,Q8N3U4,U
BECN1,Q14457,SLC2A11,Q9BYW1,U
BECN1,Q14457,DIPK1C,Q0P6D2,U
BECN1,Q14457,G6PC1,P35575,U
BECN1,Q14457,TMX2,Q9Y320,U
BECN1,Q14457,HM13,Q8TCT9,U
BECN1,Q14457,CYB561D2,O14569,U
BECN1,Q14457,TLCD3B,Q71RH2,U
BECN1,Q14457,TM7SF2,O76062,U
BECN1,Q14457,DERL1,Q9BUN8,U
BECN1,Q14457,PIGU,Q9H490,U
BECN1,Q14457,CANT1,Q8WVQ1,U
BECN1,Q14457,SSR1,P43307,U
BECN1,Q14457,PEDS1,A5PLL7,U
BECN1,Q14457,VMA12,Q8N511,U
BECN1,Q14457,SLC39A1,Q9NY26,U
BECN1,Q14457,KCNJ18,B7U540,U
BECN1,Q14457,AADAC,P22760,U
BECN1,Q14457,SEC22A,Q96IW7,U
BECN1,Q14457,MLC1,Q15049,U
BECN1,Q14457,HLA-DQB1,P01920,U
BECN1,Q14457,DPAGT1,Q9H3H5,U
BECN1,Q14457,YIF1B,Q5BJH7,U
BECN1,Q14457,TMEM203,Q969S6,U
BECN1,Q14457,PIGL,Q9Y2B2,U
BECN1,Q14457,NAT8B,Q9UHF3,U
BECN1,Q14457,BSCL2,Q96G97,U
BECN1,Q14457,ORMDL3,Q8N138,U
BECN1,Q14457,DIO1,P49895,U
BECN1,Q14457,PARP16,Q8N5Y8,U
BECN1,Q14457,PIGK,Q92643,U
BECN1,Q14457,MRAP2,Q96G30,U
BECN1,Q14457,CDS1,Q92903,U
BECN1,Q14457,ERLIN1,O75477,U
BECN1,Q14457,SARAF,Q96BY9,U
BECN1,Q14457,TECRL,Q5HYJ1,U
BECN1,Q14457,TRIM13,O60858,U
BECN1,Q14457,TMEM147,Q9BVK8,U
BECN1,Q14457,UBIAD1,Q9Y5Z9,U
BECN1,Q14457,SPCS3,P61009,U
BECN1,Q14457,TMED7,Q9Y3B3,U
BECN1,Q14457,KCNK2,O95069,U
BECN1,Q14457,ZMPSTE24,O75844,U
BECN1,Q14457,FADS3,Q9Y5Q0,U
BECN1,Q14457,ERGIC3,Q9Y282,U
BECN1,Q14457,FITM1,A5D6W6,U
BECN1,Q14457,SLC35H1,Q9NQQ7,U
BECN1,Q14457,GPAT3,Q53EU6,U
BECN1,Q14457,SLC10A7,Q0GE19,U
BECN1,Q14457,SPCS2,Q15005,U
BECN1,Q14457,USE1,Q9NZ43,U
BECN1,Q14457,GPER1,Q99527,U
BECN1,Q14457,IFNL3,Q8IZI9,U
BECN1,Q14457,GRINA,Q7Z429,U
BECN1,Q14457,C1QTNF6,Q9BXI9,U
BECN1,Q14457,IGKV2D-29,A0A075B6S2,U
BECN1,Q14457,KRTAP9-1,A8MXZ3,U
BECN1,Q14457,SCARB2,Q14108,U
BECN1,Q14457,STX10,O60499,U
BECN1,Q14457,ARMC10,Q8N2F6,U
BECN1,Q14457,ELSPBP1,Q96BH3,U
BECN1,Q14457,NKX1-2,Q9UD57,U
BECN1,Q14457,LRRC19,Q9H756,U
BECN1,Q14457,DBX1,A6NMT0,U
BECN1,Q14457,MRPL48,Q96GC5,U
BECN1,Q14457,FAM209B,Q5JX69,U
BECN1,Q14457,RPL18,Q07020,U
BECN1,Q14457,SGPP2,Q8IWX5,U
BECN1,Q14457,ACER3,Q9NUN7,U
BECN1,Q14457,CHORDC1,Q9UHD1,U
BECN1,Q14457,RAB40B,Q12829,U
BECN1,Q14457,DOC2B,Q14184,U
BECN1,Q14457,EMC4,Q5J8M3,U
BECN1,Q14457,PAG1,Q9NWQ8,U
BECN1,Q14457,H2AC20,Q16777,U
BECN1,Q14457,MRPL47,Q9HD33,U
BECN1,Q14457,KRABD1,C9JBD0,U
BECN1,Q14457,SLC35A3,Q9Y2D2,U
BECN1,Q14457,XRCC2,O43543,U
BECN1,Q14457,R3HCC1,Q9Y3T6,U
BECN1,Q14457,KRTAP4-2,Q9BYR5,U
BECN1,Q14457,GPR39,O43194,U
BECN1,Q14457,FAM72D,Q6L9T8,U
BECN1,Q14457,DEK,P35659,U
BECN1,Q14457,OSTF1,Q92882,U
BECN1,Q14457,ACTA2,P62736,U
BECN1,Q14457,PPIF,P30405,U
BECN1,Q14457,FOXD3,Q9UJU5,U
BECN1,Q14457,STK38L,Q9Y2H1,U
BECN1,Q14457,ZDHHC18,Q9NUE0,U
BECN1,Q14457,FOXI3,A8MTJ6,U
BECN1,Q14457,TM4SF19,Q96DZ7,U
BECN1,Q14457,PMCH,P20382,U
BECN1,Q14457,TCEA2,Q15560,U
BECN1,Q14457,TP53INP1,Q96A56,U
BECN1,Q14457,IGFBP3,P17936,U
BECN1,Q14457,DTD2,Q96FN9,U
BECN1,Q14457,MRO,Q9BYG7,U
BECN1,Q14457,TIFAB,Q6ZNK6,U
BECN1,Q14457,PRSS55,Q6UWB4,U
BECN1,Q14457,MGARP,Q8TDB4,U
BECN1,Q14457,VEGFD,O43915,U
