U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,low_plausibility_evidence_tier,original_tuna_prior_pair,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,prior_train_development_pair,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,target_cohort,training_exposed_positive,ipin_baseline_score,ipin_optimized_score,tuna_original_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_retrained_rank,tuna_original_rank
context,P27540,U,False,False,,False,11,SLFN11,901,bb033ffe57b7807f4f35bce26f723a308909f7e17e5897e829a0ef00452dd0e6,Q7Z7L1,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.209010203679403,-1.477481226126353,0.4607464671134949,-9.219083786010742,-10.072213172912598,-8.319801330566406,-9.203699429829916,263.0,146.0,233.0,182.0
context,P27540,U,False,False,,False,12,REXO4,422,f0083044ebd807cb63131377258f4ef45b361e221226f2df5974c044ddba3866,Q9GZR2,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.112948258717855,-2.119133989016215,0.5744026899337769,-7.876160144805908,-9.154143333435059,-9.357332229614258,-8.795878569285074,239.0,289.0,181.0,48.0
context,P27540,U,False,False,,False,13,XRCC5,732,8219eac32138f0e18aee2445fd4e8a1a44620f41760959374a68045f182b53bf,P13010,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-0.9368295073509216,-1.1685304641723633,0.5852958559989929,-7.296798229217529,-9.212671279907227,-8.558195114135742,-8.3558882077535,47.0,81.0,136.0,40.0
context,P27540,U,False,False,,False,14,ZNF680,530,e0a53216e53295b6bf1812acaeac87f77f4a915b62b8f259a81db0fb62e0713e,Q8NEM1,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-3.0231435298919678,-2.6601693630218506,0.46074044704437256,-6.696540832519531,-5.886471271514893,-7.275775909423828,-6.619596004486084,375.0,368.0,17.0,183.0
context,P27540,U,False,False,,False,15,CUL3,768,27e97812a5f05c1d45cf14a0144b958e402da37460e555dc0a01191f94a40572,Q13618,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.3845079342524211,-0.874956746896108,0.5296003818511963,-7.525883674621582,-9.049628257751465,-6.82243537902832,-7.799315770467122,95.0,45.0,84.0,97.0
context,P27540,U,False,False,,False,16,ZNF703,590,cf4630adfefabbcc004365f6f5dfbff98dbc03d40a72e411fc9078e74663dccb,Q9H7S9,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.0580747922261557,-1.928124984105428,0.46692928671836853,-7.786571979522705,-9.936506271362305,-8.5729341506958,-8.765337467193604,227.0,242.0,179.0,173.0
context,P27540,U,False,False,,False,17,FSD1,496,81aca3bc7c8432917969850ab1cb9e9557fa4836a332e8570cc0dc273dc0f95e,Q9BTV5,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-0.8172173500061035,-0.19496625661849976,0.49868857860565186,-8.83962345123291,-9.518092155456543,-8.27357292175293,-8.877096176147461,31.0,9.0,194.0,129.0
context,P27540,U,False,False,,False,18,MPHOSPH10,681,bb065c7763146a2359ad01eb8e21f8b8c752321fa4ad744266d705333fbb36c7,O00566,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.7662684122721353,-3.0886946519215903,0.5169756412506104,-11.118908882141113,-9.30959415435791,-8.466079711914062,-9.631527582804361,341.0,409.0,274.0,105.0
context,P27540,U,False,False,,False,19,ZNF197,1029,ddd1b8742230964d5bc5d380f98b6eb930eb499539ba88d4b09185e00745b42f,O14709,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.3081626892089844,-2.0759238799413047,0.48700520396232605,-10.871989250183105,-7.2050676345825195,-10.86359977722168,-9.646885553995768,279.0,276.0,276.0,144.0
context,P27540,U,False,False,,False,20,KPNB1,876,dbd1f334538d2dfa9f01b26b8d25a600c9184a764a3e2d85e1d85665d04c41e2,Q14974,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.3877524932225545,0.28664444386959076,0.5366612076759338,-5.828431129455566,-7.923708438873291,-4.621248722076416,-6.124462763468425,96.0,3.0,6.0,91.0
context,P27540,U,False,False,,False,21,GLIS1,620,2e80af157bb985a4bd2556eff49fd072cdcb0b3c1e8e3115742884febc356886,Q8NBF1,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.3085604508717854,-1.9441291491190593,0.5064916014671326,-11.659553527832031,-8.166070938110352,-7.917418956756592,-9.247681140899658,83.0,246.0,239.0,118.0
context,P27540,U,False,False,,False,22,APPBP2,585,b1ce72dc6f6416ac3369ad876085d55379052dd93b7e597a6d9df9e302542d85,Q92624,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-0.47477227449417114,0.37029455105463666,0.529521644115448,-7.5084943771362305,-7.377073287963867,-4.823310852050781,-6.569626172383626,10.0,2.0,15.0,98.0
context,P27540,U,False,False,,False,23,HELB,1087,4c01b2752b8f0faed6fe31000f8659ee350782f0b4e3ce8097070c27cac50349,Q8NG08,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.169525186220805,-0.6770036866267523,0.6360688805580139,-11.178123474121094,-4.619710445404053,-8.619108200073242,-8.138980706532797,67.0,31.0,110.0,9.0
context,P27540,U,False,False,,False,24,A1CF,594,661d6f24487776dd28c45b637aa4c8ff5fa8cad294330ab0b63c8645e2b890c6,Q9NQ94,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.8061294555664062,-1.1653126080830891,0.46931350231170654,-8.93431282043457,-10.460046768188477,-7.247430801391602,-8.880596796671549,172.0,80.0,195.0,168.0
context,P27540,U,False,False,,False,25,RBM22,420,d1752cf71fc2a5fdb154485502e0227a0b757fdfd08490cf167ada3a3b8c8c33,Q9NW64,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.8466967344284058,-1.7577336231867473,0.4740556478500366,-10.278915405273438,-9.946420669555664,-9.634477615356445,-9.95327123006185,181.0,210.0,301.0,160.0
context,P27540,U,False,False,,False,26,OGA,916,ae1523091376833c4484af92041471100af2911e87f39c9dfdaf1dea7a71e192,O60502,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.9448190530141194,-1.1570804516474407,0.5310694575309753,-10.228137016296387,-10.762009620666504,-7.599935531616211,-9.530027389526367,205.0,78.0,263.0,96.0
context,P27540,U,False,False,,False,27,UBE4B,1302,23b6bc0d6c66f431fa1bb2b2c9faea3da3d2cb4d3f21e27d556707a91b7f33d7,O95155,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.178685029347738,-2.2109997272491455,0.5438608527183533,-10.156378746032715,-9.848955154418945,-8.286643981933594,-9.430659294128418,254.0,300.0,253.0,75.0
context,P27540,U,False,False,,False,28,ZNF471,626,25973c86891343d1f9cfb106d5e0a7efcfc2021340d2b8bbdbed025a42e30d23,Q9BX82,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.665566921234131,-2.1672221024831138,0.5134007930755615,-7.667324542999268,-4.565512657165527,-7.698580741882324,-6.643805980682373,329.0,293.0,18.0,110.0
context,P27540,U,False,False,,False,29,DUS1L,473,bb874383bea1d921ef0417b2bc1d8f57f46c0d8614a845f7819b4cac16f97b4c,Q6P1R4,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.3909925619761148,-1.5100809335708618,0.49061375856399536,-9.103264808654785,-9.824740409851074,-10.023905754089355,-9.650636990865072,293.0,153.0,277.0,140.0
context,P27540,U,False,False,,False,30,NFIL3,462,c125d7d4e5cc51550edf45db91a944c29042fcd9f3131e2bfb31dfdd2ebf5219,Q16649,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-0.8620837728182474,-0.5328831175963084,0.5770888328552246,-5.433961391448975,-6.337302207946777,-5.380484104156494,-5.717249234517415,34.0,21.0,3.0,46.0
context,P27540,U,False,False,,False,31,MNX1,401,37ed26f21bc968a8af2d132b880e7dfdd2cc5765bc165eddd6a4cabe09495bd2,P50219,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.2121610244115193,-1.8938093185424805,0.5232279300689697,-6.377377986907959,-9.603053092956543,-9.328633308410645,-8.436354796091715,71.0,237.0,146.0,101.0
context,P27540,U,False,False,,False,32,PRC1,620,4af6ec121ecdeaeba962af5b6cbd4cd632a718164f058e145485d07949dd730f,O43663,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.1007869839668274,-0.6507524649302164,0.4862576723098755,-11.62697696685791,-10.968232154846191,-9.610791206359863,-10.735333442687988,61.0,30.0,371.0,145.0
context,P27540,U,False,False,,False,33,MPO,745,60676beee4960e060cc78a55a5410118d39b40fbd63e1c600b9498427d1c4eb0,P05164,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.7900021076202393,-2.8424379030863443,0.49542656540870667,-7.671180248260498,-12.885658264160156,-7.171899318695068,-9.242912610371908,344.0,381.0,237.0,133.0
context,P27540,U,False,False,,False,34,TBX18,607,9a5f5ad51fc4bfed0b14b6f7f844e7864825a56b609e7387f57c6f41b4568522,O95935,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.9918588797251384,-2.1499568223953247,0.6115894317626953,-9.117048263549805,-9.076179504394531,-7.984064102172852,-8.725763956705729,216.0,292.0,172.0,21.0
context,P27540,U,False,False,,False,35,CPEB1,566,facaf20679b67ce13658fa4f14c6c9517b0198ddf2b77cb5543c989936bce1bc,Q9BZB8,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.026387373606364,-1.3713962237040203,0.4513215124607086,-11.153487205505371,-9.707380294799805,-11.555411338806152,-10.805426279703775,55.0,115.0,378.0,195.0
context,P27540,U,False,False,,False,36,ZBTB49,765,7a08def0f2fc7f91f9e43b017362e3458eeabd6e19c62105dadf042da6793240,Q6ZSB9,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-0.6460926532745361,-0.9835406939188639,0.6073732376098633,-9.762975692749023,-6.750457286834717,-9.714777946472168,-8.742736975351969,19.0,57.0,174.0,25.0
context,P27540,U,False,False,,False,37,TBX5,518,eb8598e9c2c0a42c2d55a9898949fd16da65f7dc4c62a79a0404f5f44a697ba7,Q99593,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.684209942817688,-1.7774726152420044,0.5571725964546204,-11.05859375,-8.98073959350586,-7.084305763244629,-9.041213035583496,143.0,213.0,217.0,61.0
context,P27540,U,False,False,,False,38,FIRRM,853,56b28b89526a7a51cd51d9b8ef34d4bcb5dd054da0c4a226b19e0ccb563eecfb,Q9NSG2,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.723834673563639,-1.462678591410319,0.4614470899105072,-10.85682487487793,-8.651895523071289,-7.006280899047852,-8.83833376566569,333.0,138.0,186.0,181.0
context,P27540,U,False,False,,False,39,RBM14,669,b86c6edc18cfaaa76b90dfe01c9099337e16ca64ff87035d4075d184bad3a88e,Q96PK6,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.546839634577433,-1.9966854254404705,0.5857651233673096,-8.604586601257324,-10.319299697875977,-6.405676364898682,-8.443187554677328,309.0,259.0,147.0,39.0
context,P27540,U,False,False,,False,40,TPX2,747,d07722a95e38b3a5df0e01311cb4f97ec309d88e7d9f1eaba11f45263557c1e9,Q9ULW0,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-0.08015916869044304,0.22342310349146524,0.587938666343689,-9.354185104370117,-5.0932416915893555,-8.382197380065918,-7.609874725341797,2.0,5.0,67.0,38.0
context,P27540,U,False,False,,False,41,NCOA4,614,302d2d0e132c110c595079f5958a18b79865eddaecb0f95b90afc19cf5ee00c1,Q13772,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-0.6853023370107015,-0.4110301037629445,0.3728335201740265,-8.832798957824707,-7.093473434448242,-6.823265552520752,-7.583179314931233,24.0,18.0,63.0,289.0
context,P27540,U,False,False,,False,42,ZFX,805,9324be8e09e697e43b0b477f3ed648f64900d98497ff5d119f74c6329450911b,P17010,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-0.7169252236684164,-1.649511456489563,0.6201536059379578,-8.209074020385742,-6.465157508850098,-7.9342827796936035,-7.5361714363098145,25.0,187.0,60.0,17.0
context,P27540,U,False,False,,False,43,ECD,644,14eb6a48f2f6974863abfac253b29fbd4ea88136f8ebbbd8565a76a3163d1d7c,O95905,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.9803879261016846,-2.086005369822184,0.4854125380516052,-6.544630527496338,-10.057313919067383,-4.6812825202941895,-7.094408988952637,210.0,280.0,36.0,146.0
context,P27540,U,False,False,,False,44,ZNF547,402,41da7626ddad5308e85bb52928f0924f193cfa7430b4e37ac33e239c7673605d,Q8IVP9,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.9638403256734214,-1.968499223391215,0.5196524262428284,-8.165295600891113,-3.5277106761932373,-8.870555877685547,-6.854520718256633,363.0,252.0,28.0,102.0
context,P27540,U,False,False,,False,45,SP9,484,93badfc194d4ac18accd1d8ff9d30c0dc916efe4a26325ddb221d4ddd6e8a69b,P0CG40,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-0.5900179743766785,-0.9687834978103638,0.560932457447052,-7.706048011779785,-11.183499336242676,-8.785320281982422,-9.224955876668295,14.0,55.0,235.0,58.0
context,P27540,U,False,False,,False,46,INTS11,600,748db6d4aa91d2f56a4f92029a1bcad8da279683981497e70a5c7b63f4a4090b,Q5TA45,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.6024622519810994,-0.3429517249266307,0.5115030407905579,-11.678078651428223,-9.500736236572266,-4.714606761932373,-8.631140549977621,132.0,16.0,163.0,112.0
context,P27540,U,False,False,,False,47,NOLC1,699,c5e427829de9c231bddfb5f5c2e6e57b8486424a76f39c5fc391f17f1b944bb8,Q14978,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-3.8271400928497314,-2.575360576311747,0.5385544896125793,-7.723429203033447,-6.800931453704834,-7.068348407745361,-7.197569688161214,425.0,359.0,39.0,89.0
context,P27540,U,False,False,,False,48,BUD13,619,fe2f58ab5c0d00d21d306407b7b4272c66dcc1e9ad8ed24c8afdd3d8fef67482,Q9BRD0,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.988934278488159,-2.3504223426183066,0.5396264791488647,-9.536273002624512,-6.651633262634277,-11.340639114379883,-9.17618179321289,369.0,322.0,231.0,88.0
context,P27540,U,False,False,,False,49,NAB1,487,948b465fec7da3b606534b43347989a96851fb84c165b3dbac0b7f89d5917194,Q13506,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-0.6045545935630798,-1.0078485608100891,0.5412235856056213,-10.052886009216309,-4.066027641296387,-5.7098774909973145,-6.609597047170003,16.0,59.0,16.0,82.0
context,P27540,U,False,False,,False,50,SP5,398,dfb17988bcd2120e5d0868a22f87fdff236ae88066c4b5f06f086509aa602e4d,Q6BEB4,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.1459237734476724,-3.0971857706705728,0.5184053778648376,-10.088089942932129,-12.196860313415527,-8.466560363769531,-10.250503540039062,247.0,410.0,325.0,104.0
context,P27540,U,False,False,,False,51,ZNF800,664,599593400c6d9b37ad0dcf63b74e2a43a87edafb854b4f9682f73d287e2df8b0,Q2TB10,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.325845718383789,-1.551151176293691,0.6170600652694702,-9.466839790344238,-6.524036884307861,-8.006170272827148,-7.999015649159749,88.0,166.0,98.0,19.0
context,P27540,U,False,False,,False,52,SPATA2,520,a6998acb18e9ba80ad42629be0ccc9aec6de1ccfa6734d48b7dfb547e333c1f9,Q9UM82,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.323384443918864,-3.504563808441162,0.28664252161979675,-11.301851272583008,-8.672210693359375,-10.962246894836426,-10.312102953592936,283.0,428.0,330.0,400.0
context,P27540,U,False,False,,False,53,CLK1,484,f3b618f7f525879ec1eb5098b27675243997eeea419eb453488cfefab098226f,P49759,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.5200942754745483,-1.5244471629460652,0.6180168986320496,-11.044647216796875,-8.112541198730469,-7.111019611358643,-8.756069342295328,117.0,157.0,178.0,18.0
background,P27540,U,False,False,,False,54,HS3ST4,456,7bc93cae616e7b7f9d76f9b9d42fa04ae7c3e2e6d5272bed83ff0d2f1b9903bc,Q9Y661,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-3.8424057165781655,-2.613679528236389,0.16959016025066376,-10.322928428649902,-14.305180549621582,-9.672333717346191,-11.433480898539225,427.0,362.0,411.0,450.0
background,P27540,U,False,False,,False,55,SLC22A3,556,3330bb296067387baf8104738af9e31c2bb4aa14780a6bc5cb62c04b2dc4adf5,O75751,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-3.3719045321146646,-3.182785908381144,0.3140552341938019,-13.577327728271484,-14.482840538024902,-12.246536254882812,-13.4355681737264,405.0,415.0,451.0,362.0
background,P27540,U,False,False,,False,56,CPT1A,773,7c1f21c862900d30cbfd1d44115947e15b67118c5c72905e8be4187c97ef02b5,P50416,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.2013027667999268,-2.385258197784424,0.30714333057403564,-12.22930908203125,-16.010406494140625,-12.100905418395996,-13.446873664855957,258.0,330.0,452.0,372.0
background,P27540,U,False,False,,False,57,MARK1,795,176199afb705c1ca8070a539b7a0be426bb7d62f2001c8588526004be803672b,Q9P0L2,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.2110195954640706,-2.010029355684916,0.4280381202697754,-7.66790771484375,-8.12708568572998,-8.923080444335938,-8.239357948303223,69.0,260.0,124.0,227.0
background,P27540,U,False,False,,False,58,KIF18B,852,080998fbe7c2c29dce5ee1840cfb287113a6607d74905db15a10677286010265,Q86Y91,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-1.9651331901550293,-1.312968413035075,0.5424957275390625,-10.672420501708984,-5.412503719329834,-8.059741973876953,-8.048222064971924,207.0,107.0,103.0,80.0
background,P27540,U,False,False,,False,59,ADAMTS18,1221,1779fcb37aa54348d15df80c210f8e7045475e5e64146bfbeb0fb3a701b05706,Q8TE60,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.8016697565714517,-2.088242491086324,0.22348301112651825,-11.962641716003418,-9.805924415588379,-10.337005615234375,-10.701857248942057,346.0,281.0,364.0,441.0
background,P27540,U,False,False,,False,60,RNFT1,435,1c46b19616fedee8f3ae2594b10aa5f62159326ad2aacbe36f2d2c82a1a065b8,Q5M7Z0,False,HIF1A,826,7b8d960f96e40af6d8b8eef938d9dccaeebc526e0bdbafcbff4b6711fae64da6,Q16665,additional_six,False,-2.3195083141326904,-2.0672351121902466,0.16433754563331604,-12.034636497497559,-14.186102867126465,-7.745326042175293,-11.32202180226644,282.0,274.0,407.0,452.0
