row_index,tuna_original_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score
22,0.6828725337982178,-8.218753814697266,-9.536531448364258,-7.978859901428223,-8.578048388163248
23,0.7773409485816956,-6.049386024475098,-7.842667579650879,-8.010518074035645,-7.300857226053874
24,0.7481327056884766,-6.099808692932129,-6.814147472381592,-10.42138957977295,-7.778448581695557
25,0.6991761922836304,-7.379550933837891,-6.510841369628906,-10.00062084197998,-7.963671048482259
26,0.6176654100418091,-8.604429244995117,-5.734988689422607,-8.202046394348145,-7.513821442921956
27,0.600214958190918,-6.910819053649902,-7.908614635467529,-13.474157333374023,-9.431197007497152
28,0.6262771487236023,-5.145759105682373,-6.146609306335449,-9.726428985595703,-7.006265799204509
29,0.6380963325500488,-9.327967643737793,-7.415477752685547,-9.035039901733398,-8.592828432718912
30,0.7286596894264221,-8.757064819335938,-5.231118202209473,-11.281250953674316,-8.423144658406576
31,0.7311602234840393,-5.827941417694092,-4.8752570152282715,-7.269690990447998,-5.990963141123454
32,0.7275397181510925,-11.044946670532227,-11.01212215423584,-9.942632675170898,-10.666567166646322
33,0.6233425140380859,-3.7301437854766846,-2.5644030570983887,-6.226284503936768,-4.17361044883728
34,0.6686314940452576,-5.994358062744141,-5.160697937011719,-7.698818683624268,-6.284624894460042
35,0.6557276248931885,-7.733059406280518,-5.200439453125,-9.082050323486328,-7.338516394297282
36,0.6264471411705017,-9.149147033691406,-5.277939319610596,-8.451727867126465,-7.626271406809489
37,0.5721760392189026,-6.060924053192139,-6.188024997711182,-7.388762950897217,-6.545904000600179
38,0.5450739860534668,-9.78253173828125,-8.458157539367676,-10.106207847595215,-9.448965708414713
39,0.55059814453125,-8.779308319091797,-7.626516819000244,-10.559922218322754,-8.988582452138266
40,0.6930866837501526,-7.670470714569092,-6.941453456878662,-9.461864471435547,-8.024596214294434
41,0.7085351943969727,-9.273335456848145,-7.45468807220459,-10.059781074523926,-8.92926820119222
42,0.7082763910293579,-8.20096492767334,-6.50294828414917,-7.326557636260986,-7.343490282694499
43,0.6646050214767456,-5.916894435882568,-5.815556049346924,-10.642822265625,-7.458424250284831
44,0.700320839881897,-8.680123329162598,-7.027843475341797,-10.16406536102295,-8.624010721842447
45,0.7246183156967163,-6.738100051879883,-6.62143087387085,-7.428085803985596,-6.929205576578776
46,0.7598296999931335,-6.835559844970703,-6.376075267791748,-9.744733810424805,-7.652122974395752
47,0.6532860994338989,-4.350443363189697,-5.206599235534668,-8.26158332824707,-5.9395419756571455
48,0.6092607975006104,-10.988630294799805,-8.704744338989258,-10.317313194274902,-10.003562609354654
49,0.7970573902130127,-5.8985676765441895,-5.434103965759277,-10.71141529083252,-7.348028977711995
50,0.6985945105552673,-9.325366020202637,-7.708622455596924,-12.352007865905762,-9.795332113901773
51,0.7866383790969849,-10.235503196716309,-8.5393705368042,-10.180290222167969,-9.651721318562826
52,0.6860869526863098,-8.384988784790039,-8.590152740478516,-6.992725372314453,-7.989288965861003
53,0.7337186336517334,-11.63730525970459,-11.116377830505371,-5.639894008636475,-9.464525699615479
54,0.5892758965492249,-8.18805980682373,-8.558238983154297,-11.886543273925781,-9.544280687967936
55,0.4771784245967865,-8.8545503616333,-11.088226318359375,-9.082683563232422,-9.675153414408365
56,0.4502491354942322,-11.70340347290039,-12.672012329101562,-5.487659931182861,-9.954358577728271
57,0.3557288348674774,-11.769518852233887,-8.513614654541016,-8.344991683959961,-9.542708396911621
58,0.44857504963874817,-13.005690574645996,-5.813657283782959,-12.039703369140625,-10.28635040918986
59,0.40997418761253357,-10.761000633239746,-13.517252922058105,-11.065040588378906,-11.781098047892252
60,0.7029245495796204,-3.609267473220825,-6.457947731018066,-9.068909645080566,-6.378708283106486
61,0.601634681224823,-13.329748153686523,-12.827256202697754,-9.764100074768066,-11.973701477050781
62,0.6870885491371155,-10.054736137390137,-12.910294532775879,-9.746110916137695,-10.903713862101236
63,0.3623143136501312,-12.186744689941406,-12.207169532775879,-12.1484956741333,-12.180803298950195
64,0.4706343710422516,-15.718801498413086,-14.612667083740234,-15.557741165161133,-15.296403249104818
65,0.273892879486084,-12.549878120422363,-10.049670219421387,-13.84195327758789,-12.147167205810547
66,0.7498414516448975,-8.178333282470703,-8.069591522216797,-11.007650375366211,-9.08519172668457
67,0.6280278563499451,-9.384414672851562,-8.240579605102539,-9.131282806396484,-8.918759028116861
68,0.3437260687351227,-10.088757514953613,-9.243917465209961,-9.520676612854004,-9.617783864339193
69,0.5642961263656616,-12.864543914794922,-9.672410011291504,-9.39306354522705,-10.643339157104492
70,0.4204251170158386,-9.505654335021973,-15.808837890625,-9.745636940002441,-11.686709721883139
71,0.7006575465202332,-7.349892616271973,-9.44698715209961,-10.568817138671875,-9.121898969014486
72,0.3357933461666107,-11.890554428100586,-13.065964698791504,-10.628564834594727,-11.86169465382894
73,0.5919819474220276,-8.075934410095215,-8.866272926330566,-10.258779525756836,-9.066995620727539
74,0.5578846335411072,-8.26208209991455,-8.091728210449219,-10.504669189453125,-8.952826499938965
75,0.6966972947120667,-9.451469421386719,-11.053098678588867,-11.633283615112305,-10.71261723836263
76,0.6215780377388,-10.007047653198242,-9.88354206085205,-12.048894882202148,-10.64649486541748
77,0.6698858141899109,-10.173041343688965,-10.224957466125488,-10.191755294799805,-10.196584701538086
78,0.7262985706329346,-13.020108222961426,-8.555816650390625,-8.807732582092285,-10.127885818481445
79,0.7146298289299011,-7.734493732452393,-12.360111236572266,-10.16582202911377,-10.086808999379477
80,0.5890729427337646,-10.797359466552734,-10.308780670166016,-15.070023536682129,-12.058721224466959
81,0.4389967620372772,-13.170816421508789,-9.062450408935547,-10.46617317199707,-10.899813334147135
82,0.5722566843032837,-9.500664710998535,-13.166791915893555,-12.80506706237793,-11.824174563090006
83,0.697633683681488,-9.202580451965332,-9.039105415344238,-11.867281913757324,-10.036322593688965
84,0.4838462471961975,-12.735066413879395,-12.063569068908691,-10.917448043823242,-11.90536117553711
85,0.6286629438400269,-11.212239265441895,-12.535893440246582,-7.947664737701416,-10.565265814463297
86,0.4227394461631775,-11.90219783782959,-12.577103614807129,-11.896831512451172,-12.125377655029297
87,0.6103354692459106,-8.232969284057617,-7.610047340393066,-10.77534008026123,-8.872785568237305
88,0.21898607909679413,-12.577695846557617,-11.470253944396973,-11.94333553314209,-11.997095108032227
89,0.23629119992256165,-12.065433502197266,-10.422623634338379,-15.678458213806152,-12.722171783447266
90,0.7048879861831665,-8.858601570129395,-13.455801010131836,-11.54529857635498,-11.286567052205404
91,0.6052916646003723,-7.938358306884766,-6.058254241943359,-10.321738243103027,-8.106116930643717
92,0.2396032065153122,-12.988418579101562,-11.10024642944336,-14.326037406921387,-12.804900805155436
93,0.15809941291809082,-13.10203742980957,-13.17227840423584,-14.308672904968262,-13.527662913004557
94,0.7613234519958496,-11.672998428344727,-7.6589436531066895,-10.580034255981445,-9.970658779144287
95,0.2643069624900818,-10.48416805267334,-10.613693237304688,-10.215317726135254,-10.437726338704428
96,0.6572734713554382,-6.966966152191162,-6.6746978759765625,-7.988135814666748,-7.209933280944824
97,0.7748181223869324,-9.713988304138184,-8.579610824584961,-6.561549186706543,-8.285049438476562
98,0.38739609718322754,-14.182397842407227,-12.630967140197754,-13.548471450805664,-13.453945477803549
99,0.6096742749214172,-6.252982139587402,-6.350285530090332,-9.47378921508789,-7.359018961588542
100,0.699522852897644,-10.61892032623291,-9.420516014099121,-12.662168502807617,-10.900534947713217
101,0.4323762059211731,-8.885279655456543,-10.604636192321777,-9.526698112487793,-9.672204653422037
102,0.387799471616745,-12.649007797241211,-10.837127685546875,-11.230899810791016,-11.572345097859701
103,0.5449740290641785,-13.860915184020996,-9.273677825927734,-15.078441619873047,-12.737678209940592
104,0.5921058058738708,-8.094385147094727,-6.9497504234313965,-10.3971586227417,-8.480431397755941
105,0.28459393978118896,-9.791659355163574,-11.96900749206543,-10.134757995605469,-10.631808280944824
106,0.33939751982688904,-11.45602798461914,-10.75322151184082,-11.438673973083496,-11.215974489847818
107,0.5932796597480774,-12.591675758361816,-10.719744682312012,-10.596206665039062,-11.302542368570963
108,0.6646619439125061,-6.1975507736206055,-5.759629726409912,-11.105500221252441,-7.687560240427653
109,0.7501876354217529,-6.513427734375,-6.663652420043945,-9.170397758483887,-7.449159304300944
110,0.5769010782241821,-6.058027267456055,-8.363466262817383,-8.421133041381836,-7.614208857218425
111,0.4677874743938446,-11.689986228942871,-7.570494651794434,-9.457554817199707,-9.572678565979004
112,0.651993453502655,-11.598286628723145,-8.658870697021484,-9.252142906188965,-9.836433410644531
113,0.6764015555381775,-12.603837013244629,-8.375432968139648,-10.160637855529785,-10.379969278971354
114,0.5538363456726074,-11.688931465148926,-11.813015937805176,-10.716827392578125,-11.406258265177408
115,0.7234670519828796,-10.175753593444824,-9.913236618041992,-10.717000007629395,-10.26866340637207
116,0.6425159573554993,-9.947720527648926,-8.324482917785645,-10.968582153320312,-9.746928532918295
117,0.8258811831474304,-8.05406379699707,-6.233054161071777,-11.589734077453613,-8.625617345174154
118,0.7058250308036804,-10.703207015991211,-9.368914604187012,-10.56466007232666,-10.212260564168295
119,0.5973339080810547,-12.565993309020996,-10.407135009765625,-10.887114524841309,-11.286747614542643
120,0.6232499480247498,-7.713248252868652,-6.358700752258301,-9.217803001403809,-7.763250668843587
121,0.7784015536308289,-9.995620727539062,-10.375801086425781,-9.773955345153809,-10.04845905303955
122,0.8073483109474182,-8.492364883422852,-10.289185523986816,-10.049038887023926,-9.610196431477865
123,0.5131540298461914,-9.208459854125977,-9.586477279663086,-9.402377128601074,-9.399104754130045
124,0.5199359655380249,-8.843557357788086,-6.655055046081543,-8.189051628112793,-7.895888010660808
125,0.39506086707115173,-14.5640869140625,-16.234256744384766,-14.626587867736816,-15.141643842061361
126,0.6862819194793701,-8.930551528930664,-5.800784587860107,-8.884597778320312,-7.871977965037028
127,0.5408694744110107,-9.04450798034668,-13.656862258911133,-11.390013694763184,-11.363794644673666
128,0.501832127571106,-7.667651176452637,-10.383796691894531,-8.72634220123291,-8.92593002319336
129,0.687480092048645,-7.341434001922607,-7.58662748336792,-11.966358184814453,-8.96480655670166
130,0.6222084164619446,-8.198958396911621,-9.371726036071777,-8.296398162841797,-8.622360865275065
131,0.4686807692050934,-11.806894302368164,-9.690095901489258,-10.319672584533691,-10.605554262797037
132,0.43283432722091675,-13.88634204864502,-11.915301322937012,-13.129976272583008,-12.977206548055014
133,0.675690770149231,-8.545504570007324,-6.415574073791504,-11.568745613098145,-8.84327475229899
134,0.7532378435134888,-9.57016372680664,-12.794158935546875,-13.3657865524292,-11.910036404927572
135,0.23210261762142181,-14.38318920135498,-13.143392562866211,-14.357683181762695,-13.961421648661295
136,0.6222413778305054,-8.227753639221191,-9.44893741607666,-10.1925630569458,-9.289751370747885
137,0.7555016279220581,-9.42304801940918,-8.766100883483887,-10.499590873718262,-9.562913258870443
138,0.6153217554092407,-12.393112182617188,-8.471552848815918,-12.830265998840332,-11.231643676757812
139,0.7339047789573669,-11.57248592376709,-7.915217399597168,-9.20363712310791,-9.563780148824057
140,0.5855210423469543,-11.331223487854004,-10.477715492248535,-8.974540710449219,-10.261159896850586
141,0.4091727137565613,-10.174166679382324,-8.195802688598633,-7.574390411376953,-8.648119926452637
142,0.345595121383667,-5.469215393066406,-8.846763610839844,-6.709367752075195,-7.0084489186604815
143,0.5830546021461487,-10.857234001159668,-6.2027082443237305,-11.328007698059082,-9.462649981180826
144,0.638454794883728,-9.686217308044434,-8.771462440490723,-7.885465621948242,-8.781048456827799
145,0.6127834916114807,-12.029661178588867,-10.299755096435547,-11.132118225097656,-11.153844833374023
146,0.4769432842731476,-12.272789001464844,-11.232895851135254,-11.706979751586914,-11.737554868062338
147,0.6908315420150757,-8.108596801757812,-8.183612823486328,-10.882489204406738,-9.058232943216959
148,0.21194173395633698,-11.967251777648926,-16.795089721679688,-13.087200164794922,-13.949847221374512
149,0.5087694525718689,-9.90395450592041,-10.042941093444824,-10.794929504394531,-10.247275034586588
150,0.6487762928009033,-9.542489051818848,-14.541504859924316,-9.255414962768555,-11.113136291503906
151,0.5561347007751465,-7.73093318939209,-8.14418888092041,-12.696881294250488,-9.524001121520996
152,0.6555976271629333,-12.085472106933594,-8.080108642578125,-11.160022735595703,-10.44186782836914
153,0.6626977324485779,-12.170730590820312,-9.871393203735352,-8.360376358032227,-10.134166717529297
154,0.6867765784263611,-7.7744460105896,-10.62796401977539,-11.039080619812012,-9.813830216725668
155,0.2504912316799164,-12.736809730529785,-7.574676513671875,-9.569775581359863,-9.960420608520508
156,0.22327464818954468,-12.318014144897461,-11.478812217712402,-13.960412979125977,-12.58574644724528
157,0.6754903793334961,-9.406311988830566,-8.438920974731445,-8.555787086486816,-8.800340016682943
158,0.17374952137470245,-8.070845603942871,-9.916105270385742,-11.686881065368652,-9.891277313232422
159,0.6986674666404724,-6.926769733428955,-5.75622034072876,-11.725324630737305,-8.136104901631674
160,0.19613447785377502,-11.992416381835938,-9.432931900024414,-10.711836814880371,-10.712395032246908
161,0.35947704315185547,-11.712137222290039,-9.971498489379883,-11.72927188873291,-11.137635866800943
162,0.4285692870616913,-9.871835708618164,-10.183927536010742,-11.422456741333008,-10.492739995320639
163,0.5074355602264404,-9.130873680114746,-4.887500762939453,-12.156949996948242,-8.72510814666748
164,0.7417275905609131,-8.630417823791504,-7.84224796295166,-9.207998275756836,-8.560221354166666
165,0.4122723639011383,-14.864264488220215,-15.064809799194336,-12.227938652038574,-14.052337646484375
166,0.45834314823150635,-6.723499298095703,-6.6280131340026855,-5.52197265625,-6.29116169611613
167,0.24564558267593384,-11.350347518920898,-12.211960792541504,-12.769730567932129,-12.110679626464844
168,0.5661270022392273,-8.636404037475586,-8.651595115661621,-10.134172439575195,-9.140723864237467
169,0.17741423845291138,-12.448784828186035,-12.806171417236328,-11.991689682006836,-12.4155486424764
170,0.6694810390472412,-6.517385482788086,-11.350358009338379,-9.688228607177734,-9.1853240331014
171,0.13876022398471832,-13.528904914855957,-13.989959716796875,-13.924164772033691,-13.814343134562174
172,0.747073769569397,-8.47940731048584,-6.761493682861328,-9.020179748535156,-8.087026913960775
173,0.5927746295928955,-11.168967247009277,-8.504040718078613,-8.471484184265137,-9.381497383117676
174,0.5984078645706177,-13.828341484069824,-8.698461532592773,-10.704590797424316,-11.077131271362305
175,0.5720078945159912,-8.47525405883789,-7.442465305328369,-11.261553764343262,-9.059757709503174
176,0.6193504929542542,-8.870715141296387,-9.713140487670898,-9.006739616394043,-9.19686508178711
177,0.5827094912528992,-10.94589900970459,-11.07985782623291,-11.982901573181152,-11.336219469706217
178,0.7282330989837646,-11.714354515075684,-13.589271545410156,-11.164862632751465,-12.156162897745768
179,0.5761750936508179,-7.474644660949707,-6.339515686035156,-5.737821578979492,-6.517327308654785
180,0.5035941004753113,-7.643858909606934,-7.258235454559326,-10.996267318725586,-8.632787227630615
181,0.666698694229126,-9.4041109085083,-8.138505935668945,-9.742844581604004,-9.09515380859375
182,0.6386131644248962,-5.652803897857666,-14.512679100036621,-7.4430108070373535,-9.202831268310547
183,0.6007735133171082,-8.474686622619629,-6.4114203453063965,-9.55674934387207,-8.147618770599365
184,0.72130286693573,-11.564126014709473,-8.801711082458496,-10.865462303161621,-10.410433133443197
185,0.44127920269966125,-13.029415130615234,-10.421184539794922,-7.322468280792236,-10.257689317067465
186,0.6546390652656555,-7.773151874542236,-9.375813484191895,-9.824721336364746,-8.991228898366293
187,0.6098276376724243,-7.441497325897217,-6.913088321685791,-10.606612205505371,-8.320399284362793
188,0.47507402300834656,-8.219277381896973,-12.6300048828125,-7.420883655548096,-9.423388640085856
189,0.19031108915805817,-6.924131870269775,-8.380406379699707,-10.410104751586914,-8.571547667185465
190,0.30137911438941956,-9.821640014648438,-7.312341213226318,-9.230110168457031,-8.78803046544393
191,0.4338112771511078,-8.421428680419922,-5.304928302764893,-8.553512573242188,-7.426623185475667
192,0.2834412157535553,-13.757391929626465,-11.491679191589355,-16.03953742980957,-13.762869517008463
193,0.24807076156139374,-10.542576789855957,-12.268523216247559,-10.756378173828125,-11.189159393310547
194,0.4474542737007141,-11.160204887390137,-11.604819297790527,-10.105119705200195,-10.956714630126953
195,0.5615801215171814,-4.929989814758301,-7.5963358879089355,-6.550488471984863,-6.358938058217366
196,0.5615993738174438,-9.251808166503906,-6.987003803253174,-10.510030746459961,-8.91628090540568
197,0.4128314256668091,-12.037030220031738,-9.763954162597656,-11.249786376953125,-11.016923586527506
198,0.6568548679351807,-8.95102310180664,-6.831521034240723,-11.919774055480957,-9.234106063842773
199,0.5497781038284302,-12.551980972290039,-13.7821626663208,-8.36059856414795,-11.564914067586264
200,0.528228223323822,-10.42041015625,-9.650556564331055,-7.756978988647461,-9.275981903076172
201,0.19172906875610352,-12.081945419311523,-11.188215255737305,-11.655402183532715,-11.641854286193848
202,0.24892160296440125,-13.278295516967773,-10.241792678833008,-9.979618072509766,-11.166568756103516
203,0.27090907096862793,-13.823197364807129,-13.630000114440918,-14.776442527770996,-14.076546669006348
204,0.6494048833847046,-13.135041236877441,-12.454449653625488,-7.749073028564453,-11.112854639689127
205,0.5790038108825684,-10.038008689880371,-7.250560760498047,-8.889764785766602,-8.72611141204834
206,0.5546407699584961,-8.780640602111816,-11.403982162475586,-12.051763534545898,-10.7454620997111
207,0.5674282908439636,-9.007262229919434,-13.376885414123535,-12.176197052001953,-11.52011489868164
208,0.7411235570907593,-11.1283597946167,-8.328267097473145,-12.31184196472168,-10.589489618937174
209,0.7601097226142883,-7.348219871520996,-6.810082912445068,-8.601263999938965,-7.586522261301677
210,0.5177918672561646,-9.870942115783691,-8.201945304870605,-11.890363693237305,-9.987750371297201
211,0.393888920545578,-9.051541328430176,-11.161675453186035,-12.057559967041016,-10.756925582885742
212,0.7032148838043213,-8.171648979187012,-7.442423343658447,-11.82923698425293,-9.147769769032797
213,0.6943296790122986,-5.400240421295166,-7.560937881469727,-8.643209457397461,-7.201462586720784
214,0.31648850440979004,-12.1251859664917,-11.516092300415039,-12.791695594787598,-12.14432462056478
215,0.6986740827560425,-9.747482299804688,-8.259533882141113,-12.530099868774414,-10.179038683573404
216,0.7033159732818604,-6.559337615966797,-7.7215070724487305,-10.114689826965332,-8.131844838460287
217,0.32764530181884766,-9.885554313659668,-9.806487083435059,-11.543267250061035,-10.41176954905192
218,0.6400723457336426,-13.177027702331543,-13.602070808410645,-8.48995304107666,-11.75635051727295
219,0.716031551361084,-5.626168727874756,-7.103797435760498,-10.984766006469727,-7.904910723368327
220,0.658794105052948,-9.149473190307617,-10.651989936828613,-8.236581802368164,-9.346014976501465
221,0.5444003343582153,-11.230947494506836,-9.85421085357666,-11.911395072937012,-10.99885114034017
222,0.742972195148468,-8.562494277954102,-8.065694808959961,-7.587343692779541,-8.071844259897867
223,0.6311971545219421,-7.813590049743652,-8.93225383758545,-7.5312323570251465,-8.092358748118082
224,0.6443817615509033,-9.679447174072266,-12.011500358581543,-9.598003387451172,-10.42965030670166
225,0.6669190526008606,-5.28062105178833,-8.920329093933105,-12.411351203918457,-8.87076711654663
226,0.7899320125579834,-8.148168563842773,-8.097171783447266,-11.048612594604492,-9.097984313964844
227,0.5460641384124756,-13.589653015136719,-11.146956443786621,-12.131940841674805,-12.289516766866049
228,0.6548488140106201,-8.033197402954102,-9.789070129394531,-12.298999786376953,-10.040422439575195
229,0.760815441608429,-7.692831993103027,-7.177296161651611,-8.14695930480957,-7.672362486521403
230,0.6562541127204895,-11.767480850219727,-8.651573181152344,-9.635225296020508,-10.01809310913086
231,0.578848659992218,-10.046270370483398,-4.823825836181641,-8.901409149169922,-7.923835118611653
232,0.7624041438102722,-7.913853168487549,-8.677875518798828,-11.441337585449219,-9.3443554242452
233,0.6335165500640869,-9.20256519317627,-7.337281703948975,-11.052396774291992,-9.197414557139078
234,0.28309202194213867,-9.449514389038086,-9.335168838500977,-11.961498260498047,-10.248727162679037
235,0.6679691076278687,-8.81855297088623,-7.959083557128906,-11.212050437927246,-9.329895655314127
236,0.6221292614936829,-7.3684186935424805,-9.965348243713379,-11.383807182312012,-9.572524706522623
237,0.6647568345069885,-9.342575073242188,-10.320697784423828,-8.04381275177002,-9.235695203145346
238,0.4547814726829529,-12.395236015319824,-9.219365119934082,-11.875151634216309,-11.163250923156738
239,0.7000882029533386,-14.345499038696289,-8.967472076416016,-10.671211242675781,-11.328060785929361
240,0.5996826887130737,-13.657423973083496,-13.082613945007324,-11.915504455566406,-12.885180791219076
241,0.8458292484283447,-8.708391189575195,-7.094951629638672,-11.036808013916016,-8.946716944376627
242,0.6928394436836243,-6.740264892578125,-8.322669982910156,-12.102608680725098,-9.055181185404459
243,0.7066605687141418,-9.055943489074707,-9.85466194152832,-10.678035736083984,-9.86288038889567
244,0.6854462623596191,-5.365915298461914,-4.004000186920166,-8.774490356445312,-6.048135280609131
245,0.55748051404953,-7.736071586608887,-8.118698120117188,-9.368144989013672,-8.407638231913248
246,0.665968120098114,-9.853860855102539,-7.732698917388916,-8.094194412231445,-8.560251394907633
247,0.5676339268684387,-10.06607437133789,-8.707500457763672,-12.445029258728027,-10.406201362609863
248,0.7084349393844604,-7.959909915924072,-9.024664878845215,-8.18922233581543,-8.391265710194906
249,0.6831738352775574,-12.7765474319458,-11.481239318847656,-9.923467636108398,-11.393751462300619
250,0.6895190477371216,-7.510031223297119,-5.243592262268066,-10.545866012573242,-7.766496499379476
251,0.655896782875061,-8.795886039733887,-10.465194702148438,-11.679035186767578,-10.313371976216635
252,0.6748629212379456,-5.223499298095703,-5.877108097076416,-9.97773265838623,-7.026113351186116
253,0.6162862777709961,-8.77189826965332,-6.9548163414001465,-4.506632328033447,-6.744448979695638
254,0.6493965983390808,-8.357280731201172,-10.815396308898926,-10.389448165893555,-9.854041735331217
255,0.29219457507133484,-11.516231536865234,-8.763012886047363,-11.26511287689209,-10.514785766601562
256,0.17923462390899658,-10.23139762878418,-12.324041366577148,-13.58449649810791,-12.046645164489746
257,0.49584075808525085,-11.727296829223633,-8.785131454467773,-9.967550277709961,-10.159992853800455
258,0.5796648859977722,-8.691625595092773,-10.303434371948242,-9.236394882202148,-9.41048494974772
259,0.2546849250793457,-11.086896896362305,-7.967043876647949,-13.205696105957031,-10.753212292989096
260,0.3287011682987213,-10.063508033752441,-9.758910179138184,-10.46226978302002,-10.094895998636881
261,0.20494750142097473,-10.213912963867188,-13.839005470275879,-14.423050880432129,-12.825323104858398
262,0.5021544098854065,-13.144265174865723,-15.23898983001709,-11.76431941986084,-13.382524808247885
263,0.26141059398651123,-8.555831909179688,-8.630043983459473,-10.256329536437988,-9.147401809692383
264,0.25532349944114685,-12.871606826782227,-14.177189826965332,-10.412418365478516,-12.487071673075357
265,0.6967401504516602,-15.48655891418457,-11.41917610168457,-9.917654991149902,-12.274463335673014
266,0.6911037564277649,-7.553396224975586,-9.352837562561035,-9.435790061950684,-8.780674616495768
267,0.6307580471038818,-10.173532485961914,-13.347024917602539,-4.041897296905518,-9.187484900156656
268,0.6350103616714478,-10.079717636108398,-10.063641548156738,-10.623506546020508,-10.255621910095215
269,0.502740204334259,-9.687384605407715,-13.030964851379395,-13.931267738342285,-12.216539065043131
270,0.7552250623703003,-7.544753074645996,-6.85690975189209,-8.541824340820312,-7.647829055786133
271,0.6444318294525146,-8.090447425842285,-10.623893737792969,-11.36292552947998,-10.025755564371744
272,0.40919065475463867,-6.874700546264648,-6.181471347808838,-9.094029426574707,-7.3834004402160645
273,0.43518513441085815,-13.639487266540527,-10.09532356262207,-8.658418655395508,-10.797743161519369
274,0.532544732093811,-14.620306968688965,-12.275978088378906,-10.284870147705078,-12.393718401590982
275,0.5740596652030945,-8.077471733093262,-8.80642318725586,-9.510872840881348,-8.798255920410156
276,0.7070783376693726,-11.394049644470215,-9.715795516967773,-12.322279930114746,-11.144041697184244
277,0.6557480096817017,-11.076529502868652,-9.137552261352539,-13.421998023986816,-11.212026596069336
278,0.5586401224136353,-6.041062355041504,-8.494827270507812,-10.23715877532959,-8.257682800292969
279,0.6321727633476257,-8.379558563232422,-8.175162315368652,-10.024628639221191,-8.859783172607422
280,0.3290156424045563,-13.189419746398926,-12.96750545501709,-8.831457138061523,-11.66279411315918
281,0.7355846166610718,-9.140460968017578,-7.411746501922607,-13.40129280090332,-9.984500090281168
282,0.6619533896446228,-9.109278678894043,-8.836057662963867,-10.76772689819336,-9.57102108001709
283,0.35119321942329407,-4.936750888824463,-12.860705375671387,-10.720057487487793,-9.50583791732788
284,0.3143341541290283,-13.043155670166016,-10.249165534973145,-11.749412536621094,-11.680577913920084
285,0.300385981798172,-13.15731430053711,-10.93075942993164,-13.594382286071777,-12.560818672180176
286,0.40022197365760803,-12.001886367797852,-9.5250244140625,-7.869435787200928,-9.798782189687094
287,0.4638480246067047,-13.450618743896484,-12.195820808410645,-10.2020845413208,-11.94950803120931
288,0.618800163269043,-9.49579906463623,-6.714239597320557,-9.931344985961914,-8.713794549306234
289,0.7001158595085144,-6.477047920227051,-8.033523559570312,-11.092918395996094,-8.534496625264486
290,0.421261191368103,-12.367734909057617,-8.296229362487793,-10.39262580871582,-10.35219669342041
291,0.2821582853794098,-10.86694049835205,-12.05961799621582,-12.68475341796875,-11.870437304178873
292,0.330892950296402,-14.19369125366211,-12.42022705078125,-13.95836067199707,-13.52409299214681
293,0.2694534361362457,-15.508143424987793,-10.946471214294434,-15.746299743652344,-14.06697146097819
294,0.19810764491558075,-6.0381269454956055,-6.401407241821289,-7.76840353012085,-6.735979239145915
