U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,prior_train_development_pair,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,target_cohort,training_exposed_positive,ipin_baseline_score,ipin_optimized_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_retrained_rank
context,O43521,U,False,False,13,NDUFA8,172,ba1a72a85a48a2bbc985402740b9cf958086f7022788f09087606c58d89963e2,P51970,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.7329576412836711,-2.9403812885284424,-7.97655725479126,-8.998505592346191,-8.21168327331543,-8.39558204015096,60.0,265.0,194.0
context,O43521,U,False,False,14,PPP3R2,170,e5eb8edaeafa49de59c0d3d56e07c4333ba77a4c12988510dbd2ee2c9aa3db43,Q96LZ3,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.469350020090739,-1.8563895622889202,-11.011762619018555,-9.806740760803223,-7.343739986419678,-9.387414455413818,147.0,166.0,243.0
context,O43521,U,False,False,15,COQ10B,238,5403f72c21e39cf00063ff34cd4af3a1f89be96b5c07c0e2d856252fea7f48a1,Q9H8M1,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.7448485692342122,-1.6561853090922039,-7.492010116577148,-2.468946695327759,-6.638464450836182,-5.533140420913696,63.0,137.0,57.0
context,O43521,U,False,False,16,PDHA2,388,3bbc671767ff8d3f1b2ea52acfefa255676f7eca2415bc9a89a8c045e5dfa013,P29803,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.2442332903544107,-2.532042980194092,-12.998586654663086,-9.602764129638672,-7.076803684234619,-9.892718156178793,117.0,230.0,269.0
context,O43521,U,False,False,17,GADD45GIP1,222,75a8931a97624227a055523af960a254781ec8621a57a64d234d3be31baa39f1,Q8TAE8,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.3789445161819458,0.43934206167856854,-6.891556739807129,-8.197757720947266,-6.3924784660339355,-7.160597642262776,37.0,13.0,120.0
context,O43521,U,False,False,18,NUDT13,352,a7a7789bdc8b57c994754e93172ef7445589f367be11fbf8b2504be9e0788f22,Q86X67,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.6479873657226562,-1.405328094959259,-4.9922261238098145,-12.233458518981934,-9.112200736999512,-8.779295126597086,54.0,110.0,218.0
context,O43521,U,False,False,19,NDUFAB1,156,43aa1cdb7bb3efd8b9d3a0610e7dfde2f8a390c7892e6a537e446ba96a8b6eff,O14561,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.086176633834839,-2.3714053630828857,-6.59707498550415,-5.161962509155273,-6.035434246063232,-5.931490580240886,222.0,212.0,71.0
context,O43521,U,False,False,20,TACO1,297,57a176b7d7e4dbc38cee984aa6939488a71c6877a4f2be4cb056454e9d3dc5ed,Q9BSH4,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.344045718510946,-1.6194098790486653,-11.171578407287598,-9.956914901733398,-11.058574676513672,-10.729022661844889,126.0,131.0,295.0
context,O43521,U,False,False,21,MSRB2,182,6ec5f2922bc88e1bc21c539a3fb86bb0acc9b3e16e994254722e35f4540c56d0,Q9Y3D2,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.2122138738632202,-0.9218538800875345,-5.527822494506836,-9.729863166809082,-6.69881534576416,-7.318833669026692,24.0,58.0,128.0
context,O43521,U,False,False,22,PFDN4,134,ae20432a873fc6eb8300e379c2cc3bb129de35876ddab39b8791a1017543d6bb,Q9NQP4,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-5.174449920654297,-3.7648256619771323,-7.9657087326049805,-7.553947448730469,-12.581345558166504,-9.367000579833984,303.0,293.0,242.0
context,O43521,U,False,False,23,SIRT4,314,236cf7141c9841a95e870c79da10f6152bc44c00ee3be8d650a63df3be2aa75c,Q9Y6E7,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.0676864782969155,-1.700261116027832,-6.310576438903809,-9.255758285522461,-8.811957359313965,-8.126097361246744,220.0,143.0,173.0
context,O43521,U,False,False,24,DUT,252,e1f81876efdc0beaa353f6e606c50edee6389f07fe0f7785a6501be80f75abdc,P33316,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.097484032313029,-2.315387765566508,-10.778993606567383,-8.88397216796875,-9.153532981872559,-9.605499585469564,100.0,206.0,253.0
context,O43521,U,False,False,25,MRPS34,218,72ba5b40369af0c9e3889fc9df83d7a20de5454aa36c33d6b0c0326e1bbdccf4,P82930,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.8032497962315877,-1.4634071588516235,-6.646047115325928,-7.554832458496094,-7.106646537780762,-7.102508703867595,68.0,116.0,113.0
context,O43521,U,False,False,26,MPG,298,5458b85388810180b89d4537bcb7c49bb945ba0531e69b178728ace9e87f57cb,P29372,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.5146988232930503,-1.7566996812820435,-9.833706855773926,-9.853647232055664,-7.938337326049805,-9.208563804626465,153.0,150.0,235.0
context,O43521,U,False,False,27,RIDA,137,80cb299053557525e26d817051db03af855798bad425cc1cbf9bdf46b7a627b7,P52758,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.341409762700399,-2.276710112889608,-5.225673198699951,-8.844342231750488,-3.3408846855163574,-5.803633371988933,248.0,203.0,68.0
context,O43521,U,False,False,28,PARK7,189,8c00caffdd00302d00ed1cca33741abae543f9c6a7b61edc3b5a0c286e88e181,Q99497,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.2418595949808755,-2.458753148714701,-10.226896286010742,-6.4094038009643555,-6.591375350952148,-7.742558479309082,241.0,222.0,152.0
context,O43521,U,False,False,29,RBFA,343,d05653c00224217c57896a500bc11d0d50222bb60f8349b0fdb1cb9c4bb05eca,Q8N0V3,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.229323466618856,-1.306889832019806,-2.3672614097595215,-3.36042857170105,-3.942615032196045,-3.2234350045522056,240.0,98.0,9.0
context,O43521,U,False,False,30,PUSL1,303,d2027d8852ffc2b76f008c9c4a2d27d882e8352a7e36feafb9c472b577450993,Q8N0Z8,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.6158790985743205,-0.9202918211619059,-4.771791934967041,-7.205276966094971,-7.265982627868652,-6.414350509643555,52.0,57.0,87.0
context,O43521,U,False,False,31,MRPL1,325,787c759cc5c22a62490538750a15c07d9987def800111ccf253f97db2a155ffe,Q9BYD6,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.500691811243693,-2.8086442152659097,-9.407933235168457,-8.346839904785156,-7.593994140625,-8.449589093526205,264.0,259.0,196.0
context,O43521,U,False,False,32,COQ7,217,ee9b05487fdc0817541e0ee9a25a0ff681ce66a73ac23b185eebe17ebe55e2b5,Q99807,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.808900515238444,-1.9022448857625325,-6.185674667358398,-8.424210548400879,-5.378721237182617,-6.662868817647298,69.0,171.0,97.0
context,O43521,U,False,False,33,RPUSD3,351,5415121ac244913214666d7edc9deefa44a752f83e5e30d872a6296746df1077,Q6P087,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.4876554012298584,-1.8857100407282512,-11.555850982666016,-11.288140296936035,-12.06706428527832,-11.637018521626791,262.0,169.0,303.0
context,O43521,U,False,False,34,MRPS31,395,81775b9124c18de2278a169ad2d1e610c0bfdbe92bdf992411e762dde7117c35,Q92665,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.1379125118255615,-1.4289331634839375,-1.9002450704574585,-8.461424827575684,-8.309094429016113,-6.2235881090164185,228.0,112.0,82.0
context,O43521,U,False,False,35,TRUB2,331,6e9b8805d904ea82d9545d3a12c3c992ad82c21dc82b4b3eec8455d0c1ea844a,O95900,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.321478764216105,-2.096273144086202,-9.694765090942383,-12.259366989135742,-9.596651077270508,-10.516927719116211,122.0,187.0,290.0
context,O43521,U,False,False,36,SLIRP,109,bba17cdd1730252e1a56dc57d4a3738440eb9d1ba27b92849a665f193573a209,Q9GZT3,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.2083497047424316,-1.7846258481343586,-9.99479866027832,-10.881345748901367,-9.442156791687012,-10.1061004002889,114.0,153.0,276.0
context,O43521,U,False,False,37,IBA57,356,553a633c46324476a5c3e56991339e170c86288fa61f68074ec1990a6dfc4c2e,Q5T440,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.1864060759544373,-1.0823211868604024,-7.212418079376221,-6.546762466430664,-4.57180643081665,-6.110328992207845,23.0,77.0,76.0
context,O43521,U,False,False,38,RAB32,225,f13fc0fe2020dfad356fd4efb7a05bb90310875bb88ffad60e2bef91b9b94ed3,Q13637,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.657227357228597,-2.341907819112142,-9.420865058898926,-9.549823760986328,-9.232080459594727,-9.400923093159994,276.0,209.0,244.0
context,O43521,U,False,False,39,NDUFA2,99,b303a5d5cbbf70859143da016f4536b89593bda0ea0dd11fb0e4ec22f7ec4833,O43678,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.171319325764974,-0.9851423899332682,-7.232532501220703,-6.850106716156006,-6.972017765045166,-7.018218994140625,108.0,64.0,111.0
context,O43521,U,False,False,40,MRPL36,103,5527ad582973ee2242e7722804878a36194f8b179a4f6fdfcc38d3e9a371594e,Q9P0J6,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.748000701268514,-2.127169132232666,-5.351503849029541,-7.919907093048096,-5.3228607177734375,-6.198090553283691,185.0,189.0,80.0
context,O43521,U,False,False,41,MTHFD2,350,7abfa6947682e2dd60129edd24de8c8936cbe7352858e6af92d176067ced72a1,P13995,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.5469685395558677,-2.495098034540812,-6.511774063110352,-9.838631629943848,-8.2990083694458,-8.216471354166666,161.0,227.0,178.0
context,O43521,U,False,False,42,ATPAF1,328,8d42f0d58362d68764e13f898af328873674ebb3b0c3a0a474391915c2e0ecb0,Q5TC12,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.202367146809896,-0.8827044169108073,-9.867066383361816,-6.592357158660889,-7.224188327789307,-7.894537289937337,113.0,55.0,159.0
context,O43521,U,False,False,43,UBB,229,b99a5e678bdfbf9b6c2a1b574ba987085d3ab3f118ef307320ae5e15c6634065,P0CG47,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.1910793781280518,-1.2157042821248372,-5.204702377319336,-1.8393276929855347,-1.321271538734436,-2.788433869679769,235.0,89.0,5.0
context,O43521,U,False,False,44,GSTP1,210,cd085d4391829da9e96878c9f2170c05c298e1c4c86a7f810400d6adda64bbb6,P09211,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.7689766883850098,-2.943545659383138,-8.751679420471191,-9.391087532043457,-6.8691534996032715,-8.33730681737264,281.0,266.0,190.0
context,O43521,U,False,False,45,PFDN2,154,fe199ecb7f0f53ca847fea1b7231829c151ef6d7c64af365d4024fb959a36573,Q9UHV9,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-5.149938265482585,-3.930682102839152,-11.436787605285645,-9.820630073547363,-10.18623161315918,-10.481216430664062,302.0,297.0,287.0
context,O43521,U,False,False,46,NDUFS4,175,fc363bc355c8d48f9c00f859c004119fc4806c2baca9e0c85abddc15ca0efd73,O43181,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.863873322804769,-3.3795153299967446,-6.022531986236572,-9.825456619262695,-7.343181133270264,-7.730389912923177,201.0,285.0,151.0
context,O43521,U,False,False,47,ATCAY,371,1d84dfd1d87b368d42102c3a08d11fd0bbd8b1ad3d8f60bef6c4c6d230bb65eb,Q86WG3,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.94429878393809,-1.0711501638094585,-0.0664660856127739,-0.9186010956764221,-1.728051781654358,-0.9043729876478513,88.0,76.0,1.0
context,O43521,U,False,False,48,ALKBH1,389,200f961262aa2415b054550243782b7cf0fc516376a3ca3a700692b87a373b5f,Q13686,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.3048139413197835,-0.6605717341105143,-10.419448852539062,-6.566978931427002,-7.791163921356201,-8.259197235107422,29.0,40.0,184.0
context,O43521,U,False,False,49,TYMS,313,d4978a79f2cd2a7fa529c8632ede803a9632661f71146ce517d787c3dc5aebdd,P04818,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.366175651550293,-0.9409595926602682,-8.446742057800293,-3.113736867904663,-7.0426459312438965,-6.201041618982951,129.0,60.0,81.0
context,O43521,U,False,False,50,CCDC127,260,ec96e26160649cef4fc9a922900f1834e71283a040fe552022af3423f9f97f76,Q96BQ5,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-0.37357357144355774,1.6864354610443115,-3.762582540512085,-2.904738664627075,-5.896485328674316,-4.187935511271159,4.0,3.0,19.0
context,O43521,U,False,False,51,CHCHD6,235,69c9ec55719353b9a80711e031d542c4871588561d4ae71dd6a1a8de2838af3f,Q9BRQ6,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.3502719799677532,-0.447310209274292,-9.197293281555176,-9.491264343261719,-7.359434604644775,-8.682664076487223,36.0,33.0,210.0
context,O43521,U,False,False,52,DDAH2,285,dfe19a422bc81d554676cab1b477671f789162b77a706cd04494411fc6115883,O95865,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.5306994120279946,-1.5800250172615051,-9.822816848754883,-9.439449310302734,-10.810306549072266,-10.024190902709961,159.0,127.0,273.0
context,O43521,U,False,False,53,MRPS24,167,7d7ea2526189d91a862c4424cbfd5ded9c6526fa7ac0c1c4f4741ae3da66768a,Q96EL2,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.1881022453308105,-2.55177108446757,-4.328242778778076,-6.752115726470947,-6.489561557769775,-5.856640021006267,234.0,234.0,69.0
background,O43521,U,False,False,54,ANP32B,251,49d6a6109e1068f917dea2cce591edc56bf003e5e916afe897f52ce2f902f7f6,Q92688,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.0868350664774575,-1.749603013197581,-9.68890380859375,-6.348052978515625,-8.243446350097656,-8.093467712402344,223.0,149.0,170.0
background,O43521,U,False,False,55,UTP11,253,8c8e356cd82062a2bcebee02d40bd45e6c7fd4a2a7c27067a96d47155caac32c,Q9Y3A2,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-4.844492276509603,-4.775692303975423,-7.940708637237549,-10.42197036743164,-5.0092453956604,-7.79064146677653,298.0,302.0,153.0
background,O43521,U,False,False,56,GUCA2B,112,0bec849d67ee7b0ebe5fded6167cbd5aef37759cae64c6e5dd1264d6d7d421d5,Q16661,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.1062256495157876,-3.801058530807495,-8.982612609863281,-9.156620979309082,-7.901576995849609,-8.680270195007324,226.0,295.0,209.0
background,O43521,U,False,False,57,CD82,267,de9a6cfaa5ba398a00340c981b0058f26010169f0f74ef672c695e4846b65416,P27701,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.4771371682484946,-2.988754669825236,-5.902713298797607,-5.388374328613281,-5.452121257781982,-5.581069628397624,261.0,268.0,59.0
background,O43521,U,False,False,58,TGIF2LY,185,cd1475f656b60369ac8a6e671e75814c2cfee6e5d7e1c152407842c76f4afa7d,Q8IUE0,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.6146793365478516,-3.454060713450114,-12.663789749145508,-9.222589492797852,-9.176032066345215,-10.354137102762857,269.0,287.0,282.0
background,O43521,U,False,False,59,C9orf78,289,f1fda1f069844888636ff3d3e64ba9216798665c816d39fe5857b927f30564d5,Q9NZ63,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.787269910176595,-2.6265969276428223,-8.149202346801758,-8.70919418334961,-9.345823287963867,-8.734739939371744,282.0,241.0,214.0
background,O43521,U,False,False,60,UBE2QL1,161,affff80ed35411e2a85b0f9b73e8fe696d8cc8299c585730d702e02a84ab2954,A1L167,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.388758738835653,-1.6100104053815205,-5.190602779388428,-8.619446754455566,-5.920538425445557,-6.576862653096517,136.0,129.0,94.0
background,O43521,U,False,False,61,SIAH3,269,b038339e58f1d94be49e735e56cf43e4d403e02d1aeba07467ff2b6f54428a55,Q8IW03,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-0.7874748706817627,-1.5235755046208699,-4.67133092880249,-8.432207107543945,-4.252850532531738,-5.785462856292725,9.0,123.0,67.0
background,O43521,U,False,False,62,CMTM3,182,45f667054a0f616959a26b726eb6f1d0290b7832999012a1dcd21f3f6c5fd15b,Q96MX0,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.7905425230662027,-0.44249169031778973,-3.8552632331848145,-2.9716172218322754,-3.6236648559570312,-3.4835151036580405,189.0,32.0,14.0
background,O43521,U,False,False,63,PARD6A,346,3013daa41681506c06100ded50936dda1c4dcbe7479badbbd21cc394b9a1d530,Q9NPB6,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.4599831104278564,-1.6914876699447632,-12.011994361877441,-10.366286277770996,-9.112406730651855,-10.496895790100098,144.0,142.0,289.0
background,O43521,U,False,False,64,ELAC1,363,6788ab0539c218f96250b54fe6da8dfa3b2cd2b25331aa8ebf0d350cc457c3ad,Q9H777,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.019593079884847,-2.2522691090901694,-8.323185920715332,-11.94932746887207,-8.92287540435791,-9.731796264648438,212.0,201.0,261.0
background,O43521,U,False,False,65,LYZL4,146,c15e093aa8fdbb22e8a29d0ef65d4b64366c6ad27193c524d89ce50bffad405a,Q96KX0,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-4.053815444310506,-2.8843277295430503,-7.238561630249023,-6.971136093139648,-8.11431884765625,-7.441338857014974,290.0,264.0,134.0
background,O43521,U,False,False,66,METTL1,276,eb8dd1cbc59f1355c708bacc431cd9fddf094ccbe0382daa168c56f98a4d5f9f,Q9UBP6,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.3550445238749185,-2.5997963746388755,-8.837821960449219,-10.582923889160156,-11.253682136535645,-10.224809328715006,250.0,236.0,281.0
