query_gene,query_uniprot,partner_gene,partner_uniprot,class
HIF1A,Q16665,TTBK2,Q6IQ55,U
HIF1A,Q16665,HCFC1,P51610,U
HIF1A,Q16665,ANKRD31,Q8N7Z5,U
HIF1A,Q16665,SUPT6H,Q7KZ85,U
HIF1A,Q16665,DNMT1,P26358,U
HIF1A,Q16665,PTPN13,Q12923,U
HIF1A,Q16665,ZFHX3,Q15911,U
HIF1A,Q16665,KNTC1,P50748,U
HIF1A,Q16665,NAV3,Q8IVL0,U
HIF1A,Q16665,ZMYM2,Q9UBW7,U
HIF1A,Q16665,CHD8,Q9HCK8,U
HIF1A,Q16665,CPSF1,Q10570,U
HIF1A,Q16665,KDM5A,P29375,U
HIF1A,Q16665,YLPM1,P49750,U
HIF1A,Q16665,KDM5C,P41229,U
HIF1A,Q16665,KDM3A,Q9Y4C1,U
HIF1A,Q16665,PER1,O15534,U
HIF1A,Q16665,ASXL1,Q8IXJ9,U
HIF1A,Q16665,TCOF1,Q13428,U
HIF1A,Q16665,TICRR,Q7Z2Z1,U
HIF1A,Q16665,ZFHX4,Q86UP3,U
HIF1A,Q16665,BRPF1,P55201,U
HIF1A,Q16665,ZNF532,Q9HCE3,U
HIF1A,Q16665,DHX9,Q08211,U
HIF1A,Q16665,NEK1,Q96PY6,U
HIF1A,Q16665,DOT1L,Q8TEK3,U
HIF1A,Q16665,MYCBP2,O75592,U
HIF1A,Q16665,TRIP12,Q14669,U
HIF1A,Q16665,MKI67,P46013,U
HIF1A,Q16665,ANKRD11,Q6UB99,U
HIF1A,Q16665,CNOT1,A5YKK6,U
HIF1A,Q16665,CAND1,Q86VP6,U
HIF1A,Q16665,AGTPBP1,Q9UPW5,U
HIF1A,Q16665,TRPS1,Q9UHF7,U
HIF1A,Q16665,PDS5B,Q9NTI5,U
HIF1A,Q16665,HTT,P42858,U
HIF1A,Q16665,GLI3,P10071,U
HIF1A,Q16665,JARID2,Q92833,U
HIF1A,Q16665,NUP98,P52948,U
HIF1A,Q16665,SLX4,Q8IY92,U
HIF1A,Q16665,CYFIP2,Q96F07,U
HIF1A,Q16665,ZNF335,Q9H4Z2,U
HIF1A,Q16665,FAM193A,P78312,U
HIF1A,Q16665,KIF13A,Q9H1H9,U
HIF1A,Q16665,COL18A1,P39060,U
HIF1A,Q16665,COL17A1,Q9UMD9,U
HIF1A,Q16665,NOTCH2,Q04721,U
HIF1A,Q16665,MYH9,P35579,U
HIF1A,Q16665,FREM3,P0C091,U
HIF1A,Q16665,PFAS,O15067,U
HIF1A,Q16665,NBPF26,B4DH59,U
HIF1A,Q16665,APC2,O95996,U
HIF1A,Q16665,CFAP47,Q6ZTR5,U
HIF1A,Q16665,DICER1,Q9UPY3,U
HIF1A,Q16665,TNS2,Q63HR2,U
HIF1A,Q16665,COL7A1,Q02388,U
HIF1A,Q16665,CHL1,O00533,U
HIF1A,Q16665,ARAP3,Q8WWN8,U
HIF1A,Q16665,ACACB,O00763,U
HIF1A,Q16665,PLXNB1,O43157,U
HIF1A,Q16665,SCN1A,P35498,U
HIF1A,Q16665,CRYBG2,Q8N1P7,U
HIF1A,Q16665,MYO7B,Q6PIF6,U
HIF1A,Q16665,ARHGEF11,O15085,U
HIF1A,Q16665,DSP,P15924,U
HIF1A,Q16665,PCF11,O94913,U
HIF1A,Q16665,KDM6A,O15550,U
HIF1A,Q16665,ANKRD36B,Q8N2N9,U
HIF1A,Q16665,DOCK9,Q9BZ29,U
HIF1A,Q16665,CSMD3,Q7Z407,U
HIF1A,Q16665,KIF27,Q86VH2,U
HIF1A,Q16665,ASCC3,Q8N3C0,U
HIF1A,Q16665,LRP4,O75096,U
HIF1A,Q16665,TOP2A,P11388,U
HIF1A,Q16665,USP6,P35125,U
HIF1A,Q16665,KIAA0232,Q92628,U
HIF1A,Q16665,PCDH15,Q96QU1,U
HIF1A,Q16665,MICAL2,O94851,U
HIF1A,Q16665,CUBN,O60494,U
HIF1A,Q16665,WRN,Q14191,U
HIF1A,Q16665,CARMIL1,Q5VZK9,U
HIF1A,Q16665,GREB1,Q4ZG55,U
HIF1A,Q16665,KIF16B,Q96L93,U
HIF1A,Q16665,DOCK8,Q8NF50,U
HIF1A,Q16665,MAST1,Q9Y2H9,U
HIF1A,Q16665,CNTNAP5,Q8WYK1,U
HIF1A,Q16665,POGZ,Q7Z3K3,U
HIF1A,Q16665,MLH3,Q9UHC1,U
HIF1A,Q16665,CHD7,Q9P2D1,U
HIF1A,Q16665,ADGRB2,O60241,U
HIF1A,Q16665,ZFC3H1,O60293,U
HIF1A,Q16665,NEURL4,Q96JN8,U
HIF1A,Q16665,MASP2,O00187,U
HIF1A,Q16665,TIMM44,O43615,U
HIF1A,Q16665,PLOD3,O60568,U
HIF1A,Q16665,PTCD1,O75127,U
HIF1A,Q16665,PMPCB,O75439,U
HIF1A,Q16665,C1R,P00736,U
HIF1A,Q16665,PLG,P00747,U
HIF1A,Q16665,FGB,P02675,U
HIF1A,Q16665,VTN,P04004,U
HIF1A,Q16665,CHGB,P05060,U
HIF1A,Q16665,PCCA,P05165,U
HIF1A,Q16665,C2,P06681,U
HIF1A,Q16665,ACAA1,P09110,U
HIF1A,Q16665,PC,P11498,U
HIF1A,Q16665,PDIA4,P13667,U
HIF1A,Q16665,HSP90B1,P14625,U
HIF1A,Q16665,CEL,P19835,U
HIF1A,Q16665,ME2,P23368,U
HIF1A,Q16665,PDIA3,P30101,U
HIF1A,Q16665,GLUD2,P49448,U
HIF1A,Q16665,COMP,P49747,U
HIF1A,Q16665,ALDH18A1,P54886,U
HIF1A,Q16665,GPLD1,P80108,U
HIF1A,Q16665,PMPCA,Q10713,U
HIF1A,Q16665,TRAP1,Q12931,U
HIF1A,Q16665,POSTN,Q15063,U
HIF1A,Q16665,TGFBI,Q15582,U
HIF1A,Q16665,PITRM1,Q5JRX3,U
HIF1A,Q16665,PRSS36,Q5K4E3,U
HIF1A,Q16665,CHADL,Q6NUI6,U
HIF1A,Q16665,FASTKD5,Q7L8L6,U
HIF1A,Q16665,LONP2,Q86WA8,U
HIF1A,Q16665,FOXRED2,Q8IWF2,U
HIF1A,Q16665,SULF2,Q8IWU5,U
HIF1A,Q16665,SULF1,Q8IWU6,U
HIF1A,Q16665,DNAJC10,Q8IXB1,U
HIF1A,Q16665,BMPER,Q8N8U9,U
HIF1A,Q16665,CIROZ,Q8N9H9,U
HIF1A,Q16665,NDNF,Q8TB73,U
HIF1A,Q16665,TBRG4,Q969Z0,U
HIF1A,Q16665,MCCC1,Q96RQ3,U
HIF1A,Q16665,TWNK,Q96RR1,U
HIF1A,Q16665,ACSS3,Q9H6R3,U
HIF1A,Q16665,MCCC2,Q9HCC0,U
HIF1A,Q16665,OLFML3,Q9NRN5,U
HIF1A,Q16665,ACSS1,Q9NUB1,U
HIF1A,Q16665,TMLHE,Q9NVH6,U
HIF1A,Q16665,FASTKD2,Q9NYY8,U
HIF1A,Q16665,ADAMTS5,Q9UNA0,U
HIF1A,Q16665,CPQ,Q9Y646,U
HIF1A,Q16665,NIPSNAP2,O75323,U
HIF1A,Q16665,CLEC3A,O75596,U
HIF1A,Q16665,OTC,P00480,U
HIF1A,Q16665,TIMP1,P01033,U
HIF1A,Q16665,CST3,P01034,U
HIF1A,Q16665,GH1,P01241,U
HIF1A,Q16665,RBP4,P02753,U
HIF1A,Q16665,CSF2,P04141,U
HIF1A,Q16665,IL6,P05231,U
HIF1A,Q16665,CRH,P06850,U
HIF1A,Q16665,SPP1,P10451,U
HIF1A,Q16665,ETFA,P13804,U
HIF1A,Q16665,IL11,P20809,U
HIF1A,Q16665,PTN,P21246,U
HIF1A,Q16665,AK4,P27144,U
HIF1A,Q16665,IL12A,P29459,U
HIF1A,Q16665,PPIF,P30405,U
HIF1A,Q16665,LRPAP1,P30533,U
HIF1A,Q16665,NTF4,P34130,U
HIF1A,Q16665,ETFB,P38117,U
HIF1A,Q16665,MDH2,P40926,U
HIF1A,Q16665,PPT1,P50897,U
HIF1A,Q16665,MANF,P55145,U
HIF1A,Q16665,MRPS15,P82914,U
HIF1A,Q16665,TFAM,Q00059,U
HIF1A,Q16665,IL24,Q13007,U
HIF1A,Q16665,EBI3,Q14213,U
HIF1A,Q16665,CSHL1,Q14406,U
HIF1A,Q16665,CLPP,Q16740,U
HIF1A,Q16665,ARTN,Q5T4W7,U
HIF1A,Q16665,GLRX5,Q86SX6,U
HIF1A,Q16665,DHFR2,Q86XF0,U
HIF1A,Q16665,IFNL1,Q8IU54,U
HIF1A,Q16665,IFNL2,Q8IZJ0,U
HIF1A,Q16665,POGLUT1,Q8NBL1,U
HIF1A,Q16665,ABHD11,Q8NFV4,U
HIF1A,Q16665,GRPEL2,Q8TAA5,U
HIF1A,Q16665,FIBIN,Q8TAL6,U
HIF1A,Q16665,MAIP1,Q8WWC4,U
HIF1A,Q16665,GGH,Q92820,U
HIF1A,Q16665,ELSPBP1,Q96BH3,U
HIF1A,Q16665,RCN3,Q96D15,U
HIF1A,Q16665,MALSU1,Q96EH3,U
HIF1A,Q16665,PEBP4,Q96S96,U
HIF1A,Q16665,GDF15,Q99988,U
HIF1A,Q16665,ALKBH7,Q9BT30,U
HIF1A,Q16665,PECR,Q9BY49,U
HIF1A,Q16665,DNAJB11,Q9UBS4,U
HIF1A,Q16665,WARS2,Q9UGM6,U
HIF1A,Q16665,GSTK1,Q9Y2Q3,U
HIF1A,Q16665,COL6A6,A6NMZ7,U
HIF1A,Q16665,A2ML1,A8K2U0,U
HIF1A,Q16665,COL6A5,A8TX70,U
HIF1A,Q16665,NCAN,O14594,U
HIF1A,Q16665,SLIT2,O94813,U
HIF1A,Q16665,F8,P00451,U
HIF1A,Q16665,A2M,P01023,U
HIF1A,Q16665,C3,P01024,U
HIF1A,Q16665,TG,P01266,U
HIF1A,Q16665,COL1A1,P02452,U
HIF1A,Q16665,COL3A1,P02461,U
HIF1A,Q16665,VWF,P04275,U
HIF1A,Q16665,COL5A2,P05997,U
HIF1A,Q16665,COL1A2,P08123,U
HIF1A,Q16665,COL11A1,P12107,U
HIF1A,Q16665,COL6A3,P12111,U
HIF1A,Q16665,F5,P12259,U
HIF1A,Q16665,COL11A2,P13942,U
HIF1A,Q16665,ACAN,P16112,U
HIF1A,Q16665,PZP,P20742,U
HIF1A,Q16665,COL5A1,P20908,U
HIF1A,Q16665,TNXB,P22105,U
HIF1A,Q16665,TNC,P24821,U
HIF1A,Q16665,COL15A1,P39059,U
HIF1A,Q16665,RELN,P78509,U
HIF1A,Q16665,ADAMTSL3,P82987,U
HIF1A,Q16665,COL14A1,Q05707,U
HIF1A,Q16665,MMRN1,Q13201,U
HIF1A,Q16665,PAPPA,Q13219,U
HIF1A,Q16665,LTBP1,Q14766,U
HIF1A,Q16665,LTBP2,Q14767,U
HIF1A,Q16665,COL24A1,Q17RW2,U
HIF1A,Q16665,MUC6,Q6W4X9,U
HIF1A,Q16665,IGSF10,Q6WRI0,U
HIF1A,Q16665,APOLTP,Q6ZTK2,U
HIF1A,Q16665,KCP,Q6ZWJ8,U
HIF1A,Q16665,FBN3,Q75N90,U
HIF1A,Q16665,ADAMTS13,Q76LX8,U
HIF1A,Q16665,COL27A1,Q8IZC6,U
HIF1A,Q16665,LTBP4,Q8N2S1,U
HIF1A,Q16665,ADAMTSL1,Q8N6G6,U
HIF1A,Q16665,SNED1,Q8TER0,U
HIF1A,Q16665,TNR,Q92752,U
HIF1A,Q16665,PRG4,Q92954,U
HIF1A,Q16665,PAPPA2,Q9BXP8,U
HIF1A,Q16665,LTBP3,Q9NS15,U
HIF1A,Q16665,UGGT2,Q9NYU1,U
HIF1A,Q16665,ADAMTS9,Q9P2N4,U
HIF1A,Q16665,ADAMTS7,Q9UKP4,U
HIF1A,Q16665,TNN,Q9UQP3,U
