query_gene,query_uniprot,partner_gene,partner_uniprot,class
ERN1,O75460,PRPF4,O43172,U
ERN1,O75460,HBP1,O60381,U
ERN1,O75460,PMPCB,O75439,U
ERN1,O75460,UBXN7,O94888,U
ERN1,O75460,DERPC,P0CG12,U
ERN1,O75460,SRF,P11831,U
ERN1,O75460,PAX3,P23760,U
ERN1,O75460,CDC25C,P30307,U
ERN1,O75460,RORA,P35398,U
ERN1,O75460,FUS,P35637,U
ERN1,O75460,SOX9,P48436,U
ERN1,O75460,POLD2,P49005,U
ERN1,O75460,CLK2,P49760,U
ERN1,O75460,RORC,P51449,U
ERN1,O75460,FOXA1,P55317,U
ERN1,O75460,RRP1,P56182,U
ERN1,O75460,SRSF4,Q08170,U
ERN1,O75460,PMPCA,Q10713,U
ERN1,O75460,SF3A3,Q12874,U
ERN1,O75460,HDAC1,Q13547,U
ERN1,O75460,VEZF1,Q14119,U
ERN1,O75460,NONO,Q15233,U
ERN1,O75460,SF3A2,Q15428,U
ERN1,O75460,ZSCAN26,Q16670,U
ERN1,O75460,ZNF385B,Q569K4,U
ERN1,O75460,CCDC174,Q6PII3,U
ERN1,O75460,SMARCD3,Q6STE5,U
ERN1,O75460,AEBP2,Q6ZN18,U
ERN1,O75460,RIOX2,Q8IUF8,U
ERN1,O75460,PGBD5,Q8N414,U
ERN1,O75460,PRPF31,Q8WWY3,U
ERN1,O75460,PRCC,Q92733,U
ERN1,O75460,GPKOW,Q92917,U
ERN1,O75460,SAAL1,Q96ER3,U
ERN1,O75460,RNPC3,Q96LT9,U
ERN1,O75460,PNKP,Q96T60,U
ERN1,O75460,FOXC2,Q99958,U
ERN1,O75460,TBL1Y,Q9BQ87,U
ERN1,O75460,HEMGN,Q9BXL5,U
ERN1,O75460,SPRTN,Q9H040,U
ERN1,O75460,RNF38,Q9H0F5,U
ERN1,O75460,NELFA,Q9H3P2,U
ERN1,O75460,NLE1,Q9NVX2,U
ERN1,O75460,GPATCH2,Q9NW75,U
ERN1,O75460,NUFIP1,Q9UHK0,U
ERN1,O75460,ZNF639,Q9UID6,U
